# Sensor Henders Road, Broomfield, Australia (uRad Monitor/82000079)
# https://aqicn.org/station/@110542/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2020-12-17T00:00:00.000Z,3,4,4,4,4,0.046,945
2020-12-18T00:00:00.000Z,3,4,4,4,4,0.044,1024
2020-12-19T00:00:00.000Z,3,4,4,4,4,0.031,1009
2020-12-20T00:00:00.000Z,3,4,4,4,4,0.031,1065
2020-12-21T00:00:00.000Z,3,5,4,4,4,0.208,1046
2020-12-22T00:00:00.000Z,4,5,4,4,4,0.133,1005
2020-12-23T00:00:00.000Z,3,5,4,4,4,0.246,1067
2020-12-24T00:00:00.000Z,3,4,4,4,4,0.032,998
2020-12-25T00:00:00.000Z,3,4,4,4,4,0.031,1044
2020-12-26T00:00:00.000Z,3,4,4,4,4,0.043,1070
2020-12-27T00:00:00.000Z,3,5,4,4,4,0.132,1075
2020-12-28T00:00:00.000Z,3,5,4,4,4,0.136,1010
2020-12-29T00:00:00.000Z,3,8,4,4,4,0.54,1052
2020-12-30T00:00:00.000Z,3,4,4,4,4,0.056,966
2020-12-31T00:00:00.000Z,3,4,4,4,4,0.043,1083
2021-01-01T00:00:00.000Z,4,4,4,4,4,0,1030
2021-01-02T00:00:00.000Z,3,4,4,4,4,0.031,1043
2021-01-03T00:00:00.000Z,3,4,4,4,4,0.044,1034
2021-01-04T00:00:00.000Z,3,5,4,4,4,0.194,1000
2021-01-05T00:00:00.000Z,4,4,4,4,4,0,957
2021-01-06T00:00:00.000Z,4,5,4,4,4,0.199,942
2021-01-07T00:00:00.000Z,3,4,4,4,4,0.031,1010
2021-01-08T00:00:00.000Z,3,4,4,4,4,0.208,992
2021-01-09T00:00:00.000Z,3,4,4,4,4,0.244,1004
2021-01-10T00:00:00.000Z,3,4,4,4,4,0.044,1052
2021-01-11T00:00:00.000Z,3,4,4,4,4,0.032,970
2021-01-12T00:00:00.000Z,3,4,4,4,4,0.166,993
2021-01-13T00:00:00.000Z,3,4,4,4,4,0.032,1005
2021-01-14T00:00:00.000Z,3,4,4,4,4,0.033,945
2021-01-15T00:00:00.000Z,4,30,4,4,4,1.584,1026
2021-01-16T00:00:00.000Z,4,121,4,4,4,14.383,961
2021-01-17T00:00:00.000Z,4,5,4,4,4,0.314,958
2021-01-18T00:00:00.000Z,4,5,4,4,4,0.129,893
2021-01-19T00:00:00.000Z,4,42,4,4,4,4.693,866
2021-01-20T00:00:00.000Z,3,4,4,4,4,0.033,941
2021-01-21T00:00:00.000Z,3,4,4,4,4,0.032,946
2021-01-22T00:00:00.000Z,3,5,4,4,4,0.142,979
2021-01-23T00:00:00.000Z,3,4,4,4,4,0.07,1010
2021-01-24T00:00:00.000Z,3,4,4,4,4,0.141,992
2021-01-25T00:00:00.000Z,3,5,4,4,4,0.202,950
2021-01-26T00:00:00.000Z,3,5,4,4,4,0.252,985
2021-01-27T00:00:00.000Z,4,5,4,4,4,0.165,961
2021-01-28T00:00:00.000Z,4,13,4,4,4,1.012,999
2021-01-29T00:00:00.000Z,4,5,4,4,4,0.211,988
2021-01-30T00:00:00.000Z,4,5,4,4,4,0.147,952
2021-01-31T00:00:00.000Z,3,4,4,4,4,0.045,994
2021-02-01T00:00:00.000Z,4,4,4,4,4,0,904
2021-02-02T00:00:00.000Z,4,20,4,4,4,1.444,921
2021-02-03T00:00:00.000Z,3,5,4,4,4,0.056,957
2021-02-04T00:00:00.000Z,3,5,4,4,4,0.189,960
2021-02-05T00:00:00.000Z,3,4,4,4,4,0.047,910
2021-02-06T00:00:00.000Z,3,5,4,4,4,0.216,934
2021-02-07T00:00:00.000Z,4,77,4,4,4,7.276,1002
2021-02-08T00:00:00.000Z,4,18,4,4,4,0.964,984
2021-02-09T00:00:00.000Z,3,5,4,4,4,0.123,987
2021-02-10T00:00:00.000Z,3,4,4,4,4,0.032,968
2021-02-11T00:00:00.000Z,4,4,4,4,4,0,973
2021-02-12T00:00:00.000Z,4,4,4,4,4,0,1018
2021-02-13T00:00:00.000Z,3,4,4,4,4,0.032,1005
2021-02-14T00:00:00.000Z,3,5,4,4,4,0.151,988
2021-02-15T00:00:00.000Z,3,4,4,4,4,0.045,972
2021-02-16T00:00:00.000Z,3,4,4,4,4,0.064,966
2021-02-17T00:00:00.000Z,3,4,4,4,4,0.031,1028
2021-02-18T00:00:00.000Z,3,4,4,4,4,0.063,1004
2021-02-19T00:00:00.000Z,3,4,4,4,4,0.055,989
2021-02-20T00:00:00.000Z,3,4,4,4,4,0.031,1055
2021-02-21T00:00:00.000Z,3,4,4,4,4,0.031,1064
2021-02-22T00:00:00.000Z,3,4,4,4,4,0.032,949
2021-02-23T00:00:00.000Z,3,9,4,4,4,0.865,953
2021-02-24T00:00:00.000Z,3,4,4,4,4,0.032,970
2021-02-25T00:00:00.000Z,4,4,4,4,4,0,973
2021-02-26T00:00:00.000Z,3,5,4,4,4,0.227,947
2021-02-27T00:00:00.000Z,3,4,4,4,4,0.049,822
2021-02-28T00:00:00.000Z,3,4,4,4,4,0.031,1034
2021-03-01T00:00:00.000Z,4,4,4,4,4,0,1014
2021-03-02T00:00:00.000Z,3,4,4,4,4,0.031,1007
2021-03-03T00:00:00.000Z,4,5,4,4,4,0.18,960
2021-03-04T00:00:00.000Z,4,5,4,4,4,0.135,972
2021-03-05T00:00:00.000Z,3,5,4,4,4,0.209,1049
2021-03-06T00:00:00.000Z,4,4,4,4,4,0,1065
2021-03-07T00:00:00.000Z,3,7,4,4,4,0.357,1091
2021-03-08T00:00:00.000Z,4,11,4,4,4,1.397,1062
2021-03-09T00:00:00.000Z,4,4,4,4,4,0,1038
2021-03-10T00:00:00.000Z,3,5,4,4,4,0.137,1004
2021-03-11T00:00:00.000Z,4,5,4,4,4,0.178,1040
2021-03-12T00:00:00.000Z,4,4,4,4,4,0,1045
2021-03-13T00:00:00.000Z,4,4,4,4,4,0,1046
2021-03-14T00:00:00.000Z,3,5,4,4,4,0.232,1037
2021-03-15T00:00:00.000Z,4,4,4,4,4,0,976
2021-03-16T00:00:00.000Z,3,5,4,4,4,0.119,977
2021-03-17T00:00:00.000Z,3,4,4,4,4,0.154,991
2021-03-18T00:00:00.000Z,3,5,4,4,4,0.139,971
2021-03-19T00:00:00.000Z,4,8,4,4,5,0.678,1000
2021-03-20T00:00:00.000Z,3,8,4,4,5,1.073,1017
2021-03-21T00:00:00.000Z,4,5,4,4,4,0.148,976
2021-03-22T00:00:00.000Z,4,4,4,4,4,0,996
2021-03-23T00:00:00.000Z,3,4,4,4,4,0.03,1129
2021-03-24T00:00:00.000Z,4,4,4,4,4,0,974
2021-03-25T00:00:00.000Z,4,5,4,4,4,0.286,845
2021-03-26T00:00:00.000Z,4,7,4,4,4,0.507,958
2021-03-27T00:00:00.000Z,4,144,4,4,9,20.447,907
2021-03-28T00:00:00.000Z,4,27,4,4,4,4.228,700
2021-03-29T00:00:00.000Z,3,6,4,4,4,0.172,703
2021-03-30T00:00:00.000Z,4,5,4,4,4,0.117,719
2021-03-31T00:00:00.000Z,3,4,4,4,4,0.037,719
2021-04-01T00:00:00.000Z,3,4,4,4,4,0.037,718
2021-04-02T00:00:00.000Z,3,5,4,4,4,0.119,704
2021-04-03T00:00:00.000Z,4,13,4,4,4,1.251,767
2021-04-04T00:00:00.000Z,4,4,4,4,4,0,711
2021-04-05T00:00:00.000Z,3,5,4,4,4,0.143,727
2021-04-06T00:00:00.000Z,3,4,4,4,4,0.038,690
2021-04-07T00:00:00.000Z,4,8,4,4,4,0.791,634
2021-04-08T00:00:00.000Z,4,4,4,4,4,0,671
2021-04-09T00:00:00.000Z,4,72,4,4,4,7.103,685
2021-04-10T00:00:00.000Z,4,33,4,4,4,4.058,1079
2021-04-11T00:00:00.000Z,3,67,4,4,5,11.479,1236
2021-04-12T00:00:00.000Z,3,9,4,4,4,0.578,1292
2021-04-13T00:00:00.000Z,4,9,4,4,4,0.672,1276
2021-04-14T00:00:00.000Z,3,5,4,4,4,0.146,1291
2021-04-15T00:00:00.000Z,3,5,4,4,4,0.149,1283
2021-04-16T00:00:00.000Z,3,4,4,4,4,0.04,1276
2021-04-17T00:00:00.000Z,4,49,4,4,4,8.585,1275
2021-04-18T00:00:00.000Z,3,20,4,4,4,2.525,1262
2021-04-19T00:00:00.000Z,3,4,4,4,4,0.03,1122
2021-04-20T00:00:00.000Z,4,31,4,4,4,4.695,1258
2021-04-21T00:00:00.000Z,3,26,4,4,4,3.616,1281
2021-04-22T00:00:00.000Z,3,14,4,4,4,1.412,1269
2021-04-23T00:00:00.000Z,3,4,4,4,4,0.028,1272
2021-04-24T00:00:00.000Z,3,97,4,4,4,18.675,1263
2021-04-25T00:00:00.000Z,3,5,4,4,4,0.199,1259
2021-04-26T00:00:00.000Z,4,9,4,4,4,0.911,1256
2021-04-27T00:00:00.000Z,4,5,4,4,4,0.145,1259
2021-04-28T00:00:00.000Z,3,5,4,4,4,0.274,1249
2021-04-29T00:00:00.000Z,3,4,4,4,4,0.062,1291
2021-04-30T00:00:00.000Z,3,5,4,4,4,0.203,1286
2021-05-01T00:00:00.000Z,4,5,4,4,4,0.194,1248
2021-05-02T00:00:00.000Z,4,5,4,4,4,0.136,1276
2021-05-03T00:00:00.000Z,4,4,4,4,4,0,1251
2021-05-04T00:00:00.000Z,3,38,4,4,4,6.073,1265
2021-05-05T00:00:00.000Z,3,5,4,4,4,0.149,1280
2021-05-06T00:00:00.000Z,3,5,4,4,4,0.148,1256
2021-05-07T00:00:00.000Z,3,21,4,4,4,3.706,1267
2021-05-08T00:00:00.000Z,3,4,4,4,4,0.049,1271
2021-05-09T00:00:00.000Z,3,35,4,4,4,4.2,1274
2021-05-10T00:00:00.000Z,3,4,4,4,4,0.049,1270
