date, pm25, pm10, o3, no2, so2, co
2022/3/3, 35, 17, 18, , 6, 1
2022/3/4, 29, 6, 25, 2, 6, 1
2022/3/5, 18, 6, 13, , 6, 
2022/3/6, 12, 12, 12, 1, 7, 
2022/3/7, 22, 11, 10, 4, , 
2022/3/8, 13, 17, 15, 1, , 
2022/3/9, 28, 12, 15, 2, , 
2022/3/10, 20, 8, 15, 3, , 
2022/3/11, 14, 10, 19, 1, 2, 
2022/3/12, 20, 13, 22, 2, 1, 1
2022/3/13, 22, 17, 27, 2, 1, 1
2022/3/14, 29, 10, 16, 2, 7, 1
2022/3/15, 25, 14, 15, 3, 1, 1
2022/3/16, 30, 22, 24, 3, 1, 1
2022/3/17, 25, 15, 20, 2, , 
2022/3/18, 22, , 17, 1, 3, 
2022/3/19, 25, , 23, 1, 4, 
2022/3/20, 30, , 20, 1, 5, 
2022/3/21, 16, , 20, 3, 4, 1
2022/3/22, 36, , 13, 3, 4, 
2022/3/23, 15, , 16, 3, 3, 
2022/3/24, 17, , 15, 3, 5, 
2022/3/25, 15, , 18, 1, 6, 
2022/3/26, 21, , 24, 2, 7, 1
2022/3/27, 26, , 26, 4, 5, 1
2022/3/28, 42, , 21, 4, 8, 
2022/3/29, 21, , 15, 2, , 
2022/3/30, 13, , 16, 3, , 6
2022/3/31, 17, , 16, 1, , 2
2021/10/1, 13, 6, 23, 1, , 1
2021/10/2, 20, 3, 24, 1, , 1
2021/10/3, 7, , 20, 1, , 
2021/10/4, 16, , 20, 1, , 
2021/10/5, 25, , 19, 2, , 
2021/10/6, 20, , 20, 1, , 
2021/10/7, 19, , 20, 2, , 
2021/10/8, 15, , 22, 3, , 1
2021/10/9, 24, , 22, 1, , 
2021/10/10, 23, , 18, 2, , 
2021/10/11, 10, , 20, 2, , 
2021/10/12, 16, , 18, 3, , 1
2021/10/13, 13, , 19, 5, , 1
2021/10/14, 16, , 20, 2, , 1
2021/10/15, 16, , 22, , , 1
2021/10/16, 21, , 21, 1, , 1
2021/10/17, 11, , 18, 3, , 2
2021/10/18, 16, , 20, 2, , 
2021/10/19, 15, , 20, 1, , 
2021/10/20, 19, , 17, 1, , 
2021/10/21, 16, , 22, 3, 7, 
2021/10/22, 19, , 18, 1, , 
2021/10/23, 24, , 20, , , 
2021/10/24, 17, , 16, 2, , 
2021/10/25, 14, , 18, 2, 1, 
2021/10/26, 16, , 23, 3, 1, 1
2021/10/27, 16, , 20, 6, , 2
2021/10/28, 29, , 22, 1, , 1
2021/10/29, 29, 6, 16, 1, , 1
2021/10/30, 17, 7, 21, 1, , 1
2021/10/31, 17, 10, 24, 2, , 1
2021/11/1, 21, 8, 24, 2, , 1
2021/11/2, 22, 23, 21, 6, , 1
2021/11/3, 32, 9, 16, 1, , 
2021/11/4, 18, 4, 17, 1, , 1
2021/11/5, 11, 8, 24, 2, , 1
2021/11/6, 12, 13, 17, 1, , 
2021/11/7, 19, 14, 17, 2, , 
2021/11/8, 16, 10, 20, 2, , 
2021/11/9, 18, 7, 15, 3, , 
2021/11/10, 13, 7, 16, 2, , 1
2021/11/11, 8, 4, 18, 2, , 1
2021/11/12, 12, 5, 15, 1, , 
2021/11/13, 11, 4, 16, , , 
2021/11/14, 12, 9, 17, 1, 1, 
2021/11/15, 20, 7, 15, 2, 2, 
2021/11/16, 12, 10, 18, 2, 2, 1
2021/11/17, 27, 9, 23, 3, 1, 1
2021/11/18, 19, 9, 21, 1, , 
2021/11/19, 19, 8, 16, 1, , 
2021/11/20, 12, 7, 16, 1, , 
2021/11/21, 17, 8, 18, 3, , 
2021/11/22, 16, 14, 21, 3, , 1
2021/11/23, 21, 10, 19, 4, , 1
2021/11/24, 26, 7, 16, 2, , 1
2021/11/25, 17, 18, 15, 1, , 
2021/11/26, 24, 14, 16, 1, 1, 
2021/11/27, 17, 12, 18, , , 
2021/11/28, 15, 14, 20, 1, , 
2021/11/29, 19, 13, 31, 1, , 1
2021/11/30, 24, 12, 31, 4, , 1
2021/12/1, 27, 19, 34, 4, , 1
2021/12/2, 29, 10, 15, 1, , 
2021/12/3, 23, 12, 12, 1, , 
2021/12/4, 18, 14, 15, 1, 1, 1
2021/12/5, 14, 14, 19, 2, , 1
2021/12/6, 23, 10, 11, 3, , 
2021/12/7, 21, 8, 12, 2, , 
2021/12/8, 11, 11, 10, 2, 1, 
2021/12/9, 19, 8, 14, 2, 1, 
2021/12/10, 13, 8, 12, 1, 1, 
2021/12/11, 11, 10, 14, , 3, 1
2021/12/12, 14, 16, 15, 1, 6, 
2021/12/13, 25, 20, 16, 1, 2, 
2021/12/14, 32, 13, 10, 2, 4, 
2021/12/15, 27, 8, 15, 2, 1, 
2021/12/16, 15, 14, 23, 2, 4, 
2021/12/17, 18, 24, 18, 2, , 1
2021/12/18, 37, 22, 12, 2, 1, 1
2021/12/19, 35, 19, 19, 1, , 
2021/12/20, 24, 18, 18, 1, , 
2021/12/21, 36, 25, 13, 1, , 
2021/12/22, 22, 45, 12, 1, , 
2021/12/23, 22, 39, 17, 1, 2, 
2021/12/24, 27, 26, 11, 1, 1, 
2021/12/25, 26, 39, 11, , 1, 
2021/12/26, 26, 45, 9, 1, 6, 
2021/12/27, 27, 21, 14, , 4, 
2021/12/28, 15, 21, 21, 1, 4, 
2021/12/29, 23, 21, 28, 2, 2, 1
2021/12/30, 24, 27, 29, 2, , 1
2021/12/31, 25, 37, 33, 2, , 
2022/1/1, 33, 32, 34, 1, , 
2022/1/2, 36, 35, 16, , 1, 
2021/7/1, 35, 13, 8, 7, , 4
2021/7/2, 29, 5, 18, 4, , 1
2021/7/3, 16, 8, 19, 3, , 2
2021/7/4, 19, 5, 18, 4, , 1
2021/7/5, 18, 6, 14, 7, , 1
2021/7/6, 19, 10, 12, 7, , 2
2021/7/7, 29, 16, 12, 7, , 3
2021/7/8, 38, 12, 5, 8, 1, 3
2021/7/9, 31, 15, 13, 5, , 1
2021/7/10, 49, 11, 14, 4, , 2
2021/7/11, 26, 16, 6, 8, , 3
2021/7/12, 35, 13, 14, 9, , 3
2021/7/13, 25, 16, 7, 10, , 3
2021/7/14, 25, 12, 17, 7, , 3
2021/7/15, 22, 10, 17, 5, , 1
2021/7/16, 18, 4, 21, 1, , 
2021/7/17, 18, 8, 20, 1, , 
2021/7/18, 19, 8, 16, 4, , 1
2021/7/19, 12, 7, 22, 1, , 
2021/7/20, 12, 9, 16, 5, , 1
2021/7/21, 18, 11, 10, 8, , 2
2021/7/22, 22, 13, 12, 6, , 2
2021/7/23, 25, 7, 23, 2, , 1
2021/7/24, 16, 4, 22, , , 
2021/7/25, 10, 5, 19, 1, , 
2021/7/26, 12, 10, 18, 4, 1, 
2021/7/27, 13, 12, 21, 2, 1, 
2021/7/28, 16, 17, 19, 3, , 
2021/7/29, 24, 19, 17, 8, , 1
2021/7/30, 31, 12, 20, 4, , 1
2021/7/31, 22, 11, 22, 3, , 1
2021/8/1, 19, 20, 15, 6, , 1
2021/8/2, 31, 9, 21, 4, , 1
2021/8/3, 25, 5, 20, 2, , 
2021/8/4, 15, 5, 20, 2, , 
2021/8/5, 8, 3, 18, 2, , 
2021/8/6, 16, 4, 18, 2, , 1
2021/8/7, 18, 13, 18, 3, , 1
2021/8/8, 24, 12, 13, 4, , 1
2021/8/9, 34, 13, 9, 8, , 2
2021/8/10, 32, 9, 20, 4, 1, 1
2021/8/11, 16, 15, 21, 2, , 
2021/8/12, 29, 9, 21, 4, , 
2021/8/13, 17, 11, 21, 4, , 1
2021/8/14, 25, 11, 24, 2, , 1
2021/8/15, 16, 14, 20, 1, , 
2021/8/16, 25, 5, 19, 3, , 
2021/8/17, 7, 6, 17, 6, , 
2021/8/18, 11, 13, 18, 6, 1, 2
2021/8/19, 27, 13, 18, 7, , 2
2021/8/20, 38, 9, 20, 2, , 1
2021/8/21, 20, 18, 19, 5, 1, 2
2021/8/22, 35, 8, 17, 5, , 
2021/8/23, 19, 9, 20, 5, , 
2021/8/24, 17, 13, 18, 4, , 
2021/8/25, 28, 12, 17, 5, , 1
2021/8/26, 16, 8, 19, 5, , 2
2021/8/27, 20, 8, 20, 3, 1, 1
2021/8/28, 22, 7, 17, 2, , 1
2021/8/29, 14, 11, 15, 5, , 1
2021/8/30, 23, 12, 18, 6, , 2
2021/8/31, 33, 14, 20, 5, , 
2021/9/1, 28, 13, 26, 6, , 1
2021/9/2, 26, 10, 22, 4, 3, 1
2021/9/3, 29, 4, 19, 2, , 1
2021/9/4, 10, 6, 22, , , 
2021/9/5, 6, 18, 22, 3, , 
2021/9/6, 25, 11, 20, 2, 1, 
2021/9/7, 21, 7, 20, 3, , 1
2021/9/8, 17, 10, 23, 1, , 
2021/9/9, 11, 21, 22, 5, 1, 1
2021/9/10, 33, 15, 22, 2, , 1
2021/9/11, 23, 9, 23, 1, , 
2021/9/12, 14, 8, 19, 2, , 
2021/9/13, 13, 9, 21, 5, , 1
2021/9/14, 19, 8, 20, 5, 2, 1
2021/9/15, 16, 7, 21, 3, 1, 1
2021/9/16, 12, 7, 21, 2, , 1
2021/9/17, 14, 7, 22, 1, , 
2021/9/18, 15, 9, 22, , , 
2021/9/19, 12, 8, 21, 1, , 
2021/9/20, 16, 9, 21, 2, , 
2021/9/21, 13, 3, 15, 4, , 1
2021/9/22, 9, 5, 21, 2, , 1
2021/9/27, 37, 12, 23, 5, 1, 2
2021/9/28, 30, 9, 24, 1, , 1
2021/9/29, 22, 4, 23, 2, , 1
2021/9/30, 12, 7, 18, 3, , 1
2021/4/1, 19, 14, 29, 5, 2, 1
2021/4/2, 36, 15, 26, 5, , 1
2021/4/3, 40, 18, 23, 3, , 1
2021/4/4, 49, 13, 16, 1, , 
2021/4/5, 20, 10, 15, 3, 1, 
2021/4/6, 22, 11, 14, 4, 5, 1
2021/4/7, 28, 19, 25, 4, , 1
2021/4/8, 49, 12, 15, 2, , 
2021/4/9, 21, 10, 16, 1, , 
2021/4/10, 19, 8, 16, 1, , 
2021/4/11, 18, 8, 13, 4, , 
2021/4/12, 17, 10, 10, 4, , 1
2021/4/13, 18, 12, 17, 2, , 
2021/4/14, 24, 12, 15, 2, , 
2021/4/15, 22, 8, 20, 3, , 
2021/4/16, 21, 10, 15, 3, , 
2021/4/17, 22, 9, 13, 3, , 1
2021/4/18, 25, 8, 13, 4, , 1
2021/4/19, 22, 7, 15, 3, , 
2021/4/20, 23, 7, 15, 5, , 
2021/4/21, 18, 8, 14, 4, , 
2021/4/22, 22, 9, 14, 3, , 
2021/4/23, 24, 11, 17, 3, , 1
2021/4/24, 27, 6, 14, 2, , 
2021/4/25, 17, 4, 12, 3, , 
2021/4/26, 13, 4, 12, 4, , 
2021/4/27, 9, 8, 13, 3, 2, 1
2021/4/28, 20, 15, 17, 6, , 1
2021/4/29, 38, 22, 16, 7, , 2
2021/4/30, 59, 30, 24, 7, 1, 2
2021/5/1, 67, 30, 20, 5, , 2
2021/5/2, 74, 12, 14, 4, 1, 1
2021/5/3, 21, 11, 13, 4, , 
2021/5/4, 21, 9, 14, 4, , 
2021/5/5, 11, 8, 13, 3, , 1
2021/5/6, 12, 10, 10, 5, , 1
2021/5/7, 16, 12, 16, 3, , 1
2021/5/8, 28, 13, 9, 5, , 1
2021/5/9, 23, 11, 11, 7, , 1
2021/5/10, 22, 14, 20, 4, , 
2021/5/11, 21, 10, 19, 8, 1, 1
2021/5/12, 19, 8, 18, 4, , 1
2021/5/13, 21, 9, 15, 4, , 
2021/5/14, 17, 9, 19, 1, , 
2021/5/15, 16, 6, 16, 1, , 
2021/5/16, 20, 13, 16, 4, , 
2021/5/17, 19, 12, 14, 6, , 1
2021/5/18, 18, 33, 12, 8, 1, 2
2021/5/19, 32, 17, 12, 6, , 1
2021/5/20, 31, 19, 7, 7, 1, 2
2021/5/21, 39, 23, 8, 7, 3, 3
2021/5/22, 61, 16, 12, 5, 2, 2
2021/5/23, 45, 17, 6, 8, , 2
2021/5/24, 48, 14, 16, 4, 1, 2
2021/5/25, 36, 9, 17, 3, , 
2021/5/26, 17, 12, 20, 2, , 
2021/5/27, 20, 14, 18, 5, , 
2021/5/28, 21, 17, 18, 3, , 
2021/5/29, 30, 16, 13, 4, 1, 2
2021/5/30, 33, 18, 7, 6, 1, 1
2021/5/31, 42, 21, 3, 8, , 2
2021/6/1, 48, 21, 9, 7, , 2
2021/6/2, 49, 15, 13, 5, , 2
2021/6/3, 36, 12, 18, 3, , 
2021/6/4, 28, 9, 17, 2, , 
2021/6/5, 16, 4, 15, 2, , 
2021/6/6, 15, 14, 15, 6, 1, 1
2021/6/7, 22, 4, 16, 4, 1, 
2021/6/8, 9, 6, 22, 5, , 1
2021/6/9, 13, 7, 22, 3, , 2
2021/6/10, 16, 10, 18, 6, , 2
2021/6/11, 25, 4, 18, 2, , 1
2021/6/12, 10, 4, 15, 3, , 1
2021/6/13, 10, 10, 11, 5, , 2
2021/6/14, 28, 10, 11, 7, , 1
2021/6/15, 26, 10, 6, 7, , 2
2021/6/16, 28, 6, 12, 6, , 1
2021/6/17, 21, 9, 5, 10, , 1
2021/6/18, 33, 14, 15, 5, , 2
2021/6/19, 27, 12, 17, 4, , 2
2021/6/20, 19, 10, 9, 7, , 2
2021/6/21, 23, 12, 4, 6, , 2
2021/6/22, 24, 15, 2, 8, , 3
2021/6/23, 32, 13, 9, 7, , 3
2021/6/24, 24, 11, 13, 6, , 2
2021/6/25, 20, 4, 19, 3, , 
2021/6/26, 9, 6, 16, 2, , 1
2021/6/27, 14, 15, 12, 8, , 2
2021/6/28, 30, 16, 6, 8, , 3
2021/6/29, 34, 14, 6, 6, , 3
2021/6/30, 34, 15, 9, 7, , 4
2021/1/4, 17, 3, 8, 2, , 
2021/1/5, 12, 9, 11, 1, , 
2021/1/6, 16, 13, 10, 1, 5, 
2021/1/7, 25, 8, 15, 1, 3, 
2021/1/8, 13, 8, 28, 1, 3, 
2021/1/9, 20, 11, 26, 2, 4, 
2021/1/10, 29, 13, 29, 3, 2, 
2021/1/11, 31, 16, 19, 2, , 
2021/1/12, 30, 22, 27, 2, 3, 
2021/1/13, 40, 11, 17, 1, , 
2021/1/14, 25, 8, 12, 2, , 
2021/1/15, 17, 8, 9, , , 
2021/1/16, 13, 20, 13, , , 
2021/1/17, 30, 11, 9, 1, , 
2021/1/18, 22, 23, 11, 1, , 
2021/1/19, 34, 18, 17, 3, 5, 
2021/1/20, 26, 16, 28, 3, 1, 
2021/1/21, 27, 18, 20, 4, 1, 
2021/1/22, 33, 14, 18, 1, 1, 
2021/1/23, 24, 14, 31, 2, 3, 
2021/1/24, 38, 18, 27, 5, 1, 1
2021/1/25, 45, 9, 13, 1, 1, 
2021/1/26, 23, 16, 12, 3, 10, 
2021/1/27, 20, 15, 11, , 1, 
2021/1/28, 17, 10, 9, 1, 1, 
2021/1/29, 13, 6, 16, 2, 1, 
2021/1/30, 20, 9, 17, 2, 12, 
2021/1/31, 20, 13, 13, 2, 2, 
2021/2/1, 25, 12, 11, 1, 2, 
2021/2/2, 17, 15, 11, 2, 6, 
2021/2/3, 19, 12, 25, 2, , 
2021/2/4, 20, 13, 14, 4, 1, 1
2021/2/5, 36, 7, 17, 2, 1, 
2021/2/6, 15, 7, 12, , 1, 
2021/2/7, 12, 16, 10, 2, , 
2021/2/8, 21, 10, 12, 1, 5, 
2021/2/9, 11, 12, 13, 1, 5, 
2021/2/10, 22, 15, 26, 2, 4, 1
2021/2/11, 25, 16, 11, 5, 2, 
2021/2/12, 24, 11, 9, 6, 3, 
2021/2/13, 14, 10, 13, , 13, 
2021/2/14, 25, 9, 14, , , 
2021/2/15, 19, 10, 12, , 7, 
2021/2/16, 16, 15, 11, 2, 15, 
2021/2/17, 28, 25, 14, 3, 16, 
2021/2/18, 30, 20, 21, 4, 7, 
2021/2/19, 29, 19, 23, 3, 6, 
2021/2/20, 26, 12, 12, 1, 5, 
2021/2/21, 23, 12, 12, 2, 6, 
2021/2/22, 20, 11, 11, 2, , 
2021/2/23, 16, 12, 11, 2, , 
2021/2/24, 14, 9, 17, 3, , 
2021/2/25, 14, 11, 11, 2, , 
2021/2/26, 19, 12, 12, 3, , 
2021/2/27, 21, 10, 21, 2, , 
2021/2/28, 25, 10, 13, 2, , 
2021/3/1, 21, 13, 12, 2, , 
2021/3/2, 18, 6, 12, 3, , 
2021/3/3, 11, 5, 11, 1, , 
2021/3/4, 12, 18, 12, 1, , 
2021/3/5, 23, 17, 15, 2, 4, 
2021/3/6, 27, 16, 22, 1, , 
2021/3/7, 31, 17, 19, 4, , 1
2021/3/8, 36, 6, 12, 3, , 
2021/3/9, 13, 8, 14, 4, 13, 
2021/3/10, 16, 12, 23, 4, 1, 1
2021/3/11, 27, 12, 29, 4, , 1
2021/3/12, 35, 14, 19, 5, , 
2021/3/13, 45, 9, 13, 2, , 
2021/3/14, 12, 6, 10, 3, , 
2021/3/15, 16, 8, 13, 2, 1, 
2021/3/16, 10, 15, 14, 1, , 
2021/3/17, 20, 13, 13, 2, 2, 
2021/3/18, 27, 15, 12, 1, 3, 
2021/3/19, 17, 16, 12, 1, 1, 
2021/3/20, 21, 22, 12, , , 1
2021/3/21, 27, 15, 12, 1, , 
2021/3/22, 24, 6, 16, 1, , 
2021/3/23, 16, 2, 14, 1, , 
2021/3/24, 11, 7, 14, 1, , 
2021/3/25, 12, 9, 14, 4, , 
2021/3/26, 15, 11, 13, 4, , 1
2021/3/27, 30, 8, 13, 3, , 
2021/3/28, 17, 15, 14, 2, , 
2021/3/29, 22, 13, 15, 3, , 
2021/3/30, 27, 11, 16, 3, , 
2021/3/31, 19, 9, 20, 6, , 1
2020/10/1, 31, 18, 24, 4, , 
2020/10/2, 31, 11, 29, 2, 1, 1
2020/10/3, 27, 14, 30, 3, 1, 1
2020/10/4, 29, 7, 22, 1, , 
2020/10/5, 21, 5, 17, 3, , 1
2020/10/6, 16, 4, 17, 2, , 1
2020/10/7, 18, 2, 18, 1, 1, 
2020/10/8, 9, 3, 20, 1, , 
2020/10/9, 9, 8, 21, 1, , 
2020/10/10, 17, 7, 20, 1, , 
2020/10/11, 14, 9, 21, 2, , 
2020/10/12, 21, 17, 20, 2, , 
2020/10/13, 28, 29, 19, 1, , 
2020/10/14, 33, 15, 21, 5, , 1
2020/10/15, 25, 13, 20, 2, , 
2020/10/16, 15, 9, 18, 1, , 1
2020/10/17, 16, 9, 19, , , 
2020/10/18, 12, 5, 16, 2, , 1
2020/10/19, 14, 12, 17, 3, , 1
2020/10/20, 37, 9, 16, 3, , 
2020/10/21, 22, 8, 16, 2, , 1
2020/10/22, 18, 7, 15, 1, 1, 1
2020/10/23, 18, 8, 17, 1, , 
2020/10/24, 19, 12, 19, , , 
2020/10/25, 17, 12, 19, 1, 1, 
2020/10/26, 21, 16, 17, 1, , 
2020/10/27, 22, 7, 18, 1, , 1
2020/10/28, 11, 5, 18, 2, 1, 1
2020/10/29, 13, 7, 15, 2, 2, 
2020/10/30, 18, 4, 16, 1, , 
2020/10/31, 11, 9, 18, 1, 4, 
2020/11/1, 23, 8, 21, 1, , 
2020/11/2, 14, 11, 29, 3, , 1
2020/11/3, 24, 14, 17, 4, , 1
2020/11/4, 25, 14, 15, 1, , 
2020/11/5, 17, 7, 16, 2, , 
2020/11/6, 14, 15, 16, 1, , 
2020/11/7, 20, 13, 17, 1, 1, 1
2020/11/8, 22, 13, 24, 3, 1, 
2020/11/9, 23, 16, 29, 4, , 1
2020/11/10, 30, 20, 24, 5, , 1
2020/11/11, 33, 15, 22, 5, , 
2020/11/12, 34, 5, 22, 2, , 
2020/11/13, 13, 4, 20, 2, , 
2020/11/14, 16, 9, 23, 1, , 
2020/11/15, 16, 25, 22, 1, , 
2020/11/16, 31, 20, 15, 1, , 
2020/11/17, 28, 17, 23, 3, , 
2020/11/18, 19, 18, 27, 5, , 2
2020/11/19, 28, 23, 22, 4, , 3
2020/11/20, 34, 25, 19, 1, , 2
2020/11/21, 32, 22, 31, 2, , 2
2020/11/22, 38, 12, 18, 4, , 1
2020/11/23, 30, 7, 13, 2, , 
2020/11/24, 12, 8, 29, 2, , 1
2020/11/25, 17, 18, 15, 2, , 
2020/11/26, 33, 20, 26, 3, , 1
2020/11/27, 29, 22, 18, 3, 2, 1
2020/11/28, 49, 13, 14, 1, , 
2020/11/29, 22, 10, 19, 2, 2, 
2020/11/30, 15, 20, 16, 4, , 1
2020/12/1, 30, 18, 15, 1, , 
2020/12/2, 30, 17, 21, 2, , 1
2020/12/3, 26, 13, 16, 3, , 1
2020/12/4, 21, 13, 19, 2, , 1
2020/12/5, 17, 11, 15, 1, , 
2020/12/6, 22, 7, 14, 1, , 
2020/12/7, 14, 9, 13, 1, , 
2020/12/8, 16, 8, 15, 2, , 
2020/12/9, 19, 11, 12, 1, , 4
2020/12/10, 20, 12, 15, 2, 7, 2
2020/12/11, 19, 13, 15, 1, 3, 1
2020/12/12, 24, 17, 17, 1, 4, 1
2020/12/13, 31, 14, 32, 3, 2, 1
2020/12/14, 26, 15, 31, 4, , 1
2020/12/15, 31, 8, 11, 2, , 
2020/12/16, 33, 5, 20, 2, , 4
2020/12/18, 15, 5, 13, 1, , 
2020/12/19, 13, 5, 15, 1, 1, 1
2020/12/20, 18, 3, 15, 1, , 1
2020/12/21, 20, 2, 16, 4, , 1
2020/12/22, 17, 2, 11, 1, , 
2020/12/23, 16, 3, 12, 1, , 
2020/12/24, 15, 4, 12, 1, 2, 
2020/12/25, 16, 4, 23, 1, , 1
2020/12/26, 18, 6, 23, 3, 1, 1
2020/12/27, 24, 4, 13, 1, 1, 
2020/12/28, 17, 4, 15, 2, 6, 
2020/12/29, 18, 4, 15, 2, 7, 
2020/12/30, 22, 7, 12, 1, , 
2020/12/31, 24, 10, 13, , 1, 
2021/1/1, 15, , , , , 
2020/7/1, 44, 8, 18, 4, , 1
2020/7/2, 19, 5, 16, 4, , 
2020/7/3, 17, 5, 21, 2, , 1
2020/7/4, 10, 4, 20, 1, , 
2020/7/5, 12, 6, 15, 4, , 1
2020/7/6, 18, 6, 15, 5, , 1
2020/7/7, 16, 10, 13, 6, , 1
2020/7/8, 29, 14, 5, 7, , 2
2020/7/9, 40, 16, 2, 7, , 2
2020/7/10, 40, , , , , 
2020/7/12, 53, 11, 19, 5, , 1
2020/7/13, 17, 10, 19, 6, , 1
2020/7/14, 13, 14, 17, 8, , 1
2020/7/15, 33, 12, 10, 6, , 1
2020/7/16, 18, 9, 17, 6, , 2
2020/7/17, 20, 15, 10, 5, , 2
2020/7/18, 36, 14, 23, 3, , 1
2020/7/19, 41, 10, 21, 2, , 
2020/7/20, 19, 6, 15, 5, , 1
2020/7/21, 14, 6, 16, 4, , 1
2020/7/22, 16, 10, 17, 6, , 1
2020/7/23, 22, 12, 12, 5, , 1
2020/7/24, 33, 15, 11, 4, , 2
2020/7/25, 35, 12, 19, 2, , 2
2020/7/26, 37, 9, 22, 3, , 1
2020/7/27, 25, 8, 17, 5, , 1
2020/7/28, 11, 12, 6, 8, , 1
2020/7/29, 31, 23, 17, 8, , 1
2020/7/30, 37, 18, 13, 6, , 1
2020/7/31, 32, 16, 16, 5, , 1
2020/8/1, 36, 21, 16, 5, , 2
2020/8/2, 42, 14, 19, 4, , 1
2020/8/3, 34, 5, 22, 3, , 
2020/8/4, 13, 13, 23, 1, , 
2020/8/5, 20, 8, 18, 4, , 
2020/8/6, 20, 14, 22, 4, , 1
2020/8/7, 30, 11, 24, 1, , 1
2020/8/8, 22, 12, 24, 1, , 1
2020/8/9, 14, 11, 23, 5, , 1
2020/8/10, 21, 15, 11, 8, , 2
2020/8/11, 32, 17, 5, 9, , 2
2020/8/12, 34, 12, 13, 6, , 2
2020/8/13, 33, 9, 13, 6, , 1
2020/8/14, 22, 7, 19, 3, , 1
2020/8/15, 25, 5, 20, 1, 1, 1
2020/8/16, 13, 6, 16, 4, , 
2020/8/17, 10, 9, 19, 4, , 1
2020/8/18, 21, 6, 20, 5, , 1
2020/8/19, 19, 6, 20, 2, , 
2020/8/20, 19, 5, 21, 2, , 
2020/8/21, 13, 3, 21, 1, , 
2020/8/22, 15, 7, 24, 1, , 
2020/8/23, 13, 3, 20, 4, , 
2020/8/24, 12, 6, 16, 5, , 1
2020/8/25, 22, 8, 2, 7, , 1
2020/8/26, 20, 13, 10, 4, , 1
2020/8/27, 35, 32, 9, 5, , 
2020/8/28, 45, 20, 4, 4, , 2
2020/8/29, 42, 14, 9, 3, , 2
2020/8/30, 40, 10, 7, 3, , 
2020/8/31, 16, 15, 1, 3, , 1
2020/9/1, 20, 13, 3, 4, , 1
2020/9/2, 27, 12, 10, 2, , 1
2020/9/3, 24, 14, 6, 4, , 
2020/9/4, 22, 14, 7, 2, , 
2020/9/5, 29, 15, 1, 2, , 
2020/9/6, 31, 12, , 4, , 1
2020/9/7, 29, 14, 4, 3, 1, 1
2020/9/8, 33, 17, , 4, 1, 
2020/9/9, 24, 11, 6, 3, , 
2020/9/10, 20, 11, , 6, 1, 1
2020/9/11, 29, 13, , 5, , 1
2020/9/12, 34, 7, 5, 2, , 1
2020/9/13, 23, 16, 8, 2, , 
2020/9/14, 26, 28, 15, 5, , 1
2020/9/15, 34, 14, 19, 6, , 1
2020/9/17, 14, 14, 19, 1, , 1
2020/9/18, 21, 10, 15, 3, , 1
2020/9/19, 22, 10, 21, 3, , 1
2020/9/20, 26, 10, 18, 6, , 1
2020/9/21, 20, 9, 21, 2, , 
2020/9/22, 15, 5, 21, 1, , 
2020/9/23, 9, 4, 20, 2, , 
2020/9/24, 14, 3, 18, 4, , 1
2020/9/25, 11, 7, 22, 1, , 
2020/9/26, 15, 11, 22, 1, , 
2020/9/27, 20, 9, 20, 3, , 
2020/9/28, 20, 11, 19, 3, 3, 1
2020/9/29, 20, 11, 19, 5, , 1
2020/9/30, 27, 20, 23, 3, , 
2020/4/1, 21, 8, 16, 4, , 
2020/4/2, 19, 9, 17, 4, , 1
2020/4/3, 27, 5, 16, 1, , 
2020/4/4, 17, 6, 15, , , 
2020/4/5, 13, 8, 16, 3, , 
2020/4/6, 11, 7, 13, 3, , 
2020/4/7, 14, 7, 15, 3, 1, 
2020/4/8, 12, 5, 15, 2, , 
2020/4/9, 13, 10, 18, 2, , 1
2020/4/10, 30, 15, 17, , , 
2020/4/11, 15, 12, 18, 1, , 
2020/4/12, 16, 12, 16, 3, , 1
2020/4/13, 21, 19, 10, 7, , 1
2020/4/14, 44, 23, 19, 6, , 1
2020/4/15, 49, 18, 17, 4, , 
2020/4/16, 30, 16, 16, 2, , 1
2020/4/17, 25, 8, 16, 1, , 1
2020/4/18, 15, 9, 16, 2, , 3
2020/4/19, 24, 15, 15, 3, , 2
2020/4/20, 23, 28, 16, 6, , 1
2020/4/21, 33, 23, 17, 3, , 
2020/4/22, 32, 25, 16, 7, , 
2020/4/23, 38, 17, 17, 3, , 1
2020/4/24, 35, 21, 14, 6, , 2
2020/4/25, 39, 21, 18, 1, , 1
2020/4/26, 35, 21, 17, 6, , 1
2020/4/27, 33, 18, 7, 6, , 2
2020/4/28, 30, 17, 17, 4, , 2
2020/4/29, 49, 5, 18, 4, , 1
2020/4/30, 12, 3, 20, 2, , 
2020/5/1, 9, 9, 20, , , 2
2020/5/2, 15, 24, 20, , , 1
2020/5/3, 34, 4, 16, 4, , 1
2020/5/4, 9, 12, 6, 10, 2, 4
2020/5/5, 24, 15, 6, 7, 2, 1
2020/5/6, 29, 20, 6, 8, , 2
2020/5/7, 29, 19, 15, 7, , 
2020/5/8, 21, 14, 17, 3, , 
2020/5/9, 27, 8, 18, 1, , 
2020/5/10, 17, 13, 16, 4, , 1
2020/5/11, 26, 13, 14, 8, , 2
2020/5/12, 24, 11, 15, 5, , 1
2020/5/13, 24, 12, 13, 7, , 3
