# Sensor Waterloo Court, Hoppers Crossing, Australia (uRad Monitor/8200000c)
# https://aqicn.org/station/@110227/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2020-08-21T00:00:00.000Z,1,3,2,2,3,0.445,1363
2020-08-22T00:00:00.000Z,1,3,2,2,3,0.442,1298
2020-08-23T00:00:00.000Z,1,3,2,2,3,0.48,1324
2020-08-24T00:00:00.000Z,2,3,2,2,3,0.483,1283
2020-08-25T00:00:00.000Z,1,3,2,2,2,0.43,1298
2020-08-26T00:00:00.000Z,1,3,2,2,2,0.421,1292
2020-08-27T00:00:00.000Z,1,3,2,2,3,0.487,1344
2020-08-28T00:00:00.000Z,1,3,2,2,3,0.442,1324
2020-08-29T00:00:00.000Z,1,3,2,2,2,0.426,1314
2020-08-30T00:00:00.000Z,1,3,2,2,2,0.399,1315
2020-08-31T00:00:00.000Z,2,3,2,2,2,0.431,1285
2020-09-01T00:00:00.000Z,1,3,2,2,2,0.336,1323
2020-09-02T00:00:00.000Z,1,3,2,2,2,0.393,1299
2020-09-03T00:00:00.000Z,1,3,2,2,2,0.425,1278
2020-09-04T00:00:00.000Z,1,3,2,2,3,0.505,1284
2020-09-05T00:00:00.000Z,1,3,2,2,2,0.336,1304
2020-09-06T00:00:00.000Z,1,3,2,2,2,0.46,1291
2020-09-07T00:00:00.000Z,1,3,2,2,2,0.358,1249
2020-09-08T00:00:00.000Z,1,3,2,2,2,0.422,1198
2020-09-09T00:00:00.000Z,1,3,2,2,2,0.315,1215
2020-09-10T00:00:00.000Z,1,3,2,2,2,0.389,1179
2020-09-11T00:00:00.000Z,1,3,2,2,2,0.429,1125
2020-09-12T00:00:00.000Z,1,3,2,2,2,0.42,1106
2020-09-13T00:00:00.000Z,1,3,2,2,2,0.356,1152
2020-09-14T00:00:00.000Z,1,3,2,2,2,0.274,1117
2020-09-15T00:00:00.000Z,1,3,2,2,2,0.409,499
2020-09-16T00:00:00.000Z,2,3,2,2,2,0.324,244
2020-09-17T00:00:00.000Z,1,3,2,2,2,0.333,242
2020-09-18T00:00:00.000Z,1,3,2,2,2,0.5,240
2020-09-19T00:00:00.000Z,1,3,2,2,2,0.346,240
2020-09-20T00:00:00.000Z,2,3,2,2,2,0.33,241
2020-09-21T00:00:00.000Z,1,3,2,2,2,0.404,807
2020-09-22T00:00:00.000Z,1,3,2,2,2,0.447,1220
2020-09-23T00:00:00.000Z,1,3,2,2,2,0.397,1201
2020-09-24T00:00:00.000Z,1,3,2,2,3,0.472,1228
2020-09-25T00:00:00.000Z,1,3,2,2,2,0.398,1065
2020-09-26T00:00:00.000Z,1,3,2,2,3,0.492,1254
2020-09-27T00:00:00.000Z,1,3,2,2,3,0.438,1246
2020-09-28T00:00:00.000Z,1,3,2,2,3,0.448,1261
2020-09-29T00:00:00.000Z,1,3,2,2,3,0.464,1251
2020-09-30T00:00:00.000Z,1,3,2,2,3,0.444,1221
2020-10-01T00:00:00.000Z,1,3,2,2,2,0.412,1129
2020-10-02T00:00:00.000Z,1,3,2,2,2,0.416,1016
2020-10-03T00:00:00.000Z,1,3,2,2,3,0.457,1091
2020-10-04T00:00:00.000Z,1,3,2,2,2,0.407,849
2020-10-05T00:00:00.000Z,2,3,2,2,3,0.435,1108
2020-10-06T00:00:00.000Z,2,3,2,2,3,0.437,1165
2020-10-07T00:00:00.000Z,2,3,2,2,3,0.439,1180
2020-10-08T00:00:00.000Z,1,3,2,2,2,0.428,1173
2020-10-09T00:00:00.000Z,1,3,2,2,2,0.427,1189
2020-10-10T00:00:00.000Z,1,3,2,2,2,0.311,1243
2020-10-11T00:00:00.000Z,1,3,2,2,2,0.397,1253
2020-10-12T00:00:00.000Z,1,3,2,2,2,0.357,1222
2020-10-13T00:00:00.000Z,1,3,2,2,2,0.385,1241
2020-10-14T00:00:00.000Z,1,3,2,2,2,0.477,1047
2020-10-15T00:00:00.000Z,1,3,1,1,2,0.512,1182
2020-10-16T00:00:00.000Z,1,2,1,1,2,0.483,1258
2020-10-17T00:00:00.000Z,1,2,1,1,2,0.482,1249
2020-10-18T00:00:00.000Z,0,2,1,1,2,0.488,1231
2020-10-19T00:00:00.000Z,0,2,1,1,2,0.495,1255
2020-10-20T00:00:00.000Z,0,2,1,1,2,0.481,1226
2020-10-21T00:00:00.000Z,0,2,2,1,2,0.5,1167
2020-10-22T00:00:00.000Z,1,2,1,1,2,0.481,1130
2020-10-23T00:00:00.000Z,1,2,1,1,2,0.497,1202
2020-10-24T00:00:00.000Z,1,2,1,1,2,0.493,1226
2020-10-25T00:00:00.000Z,0,2,1,1,2,0.497,1349
2020-10-26T00:00:00.000Z,0,2,1,1,2,0.499,1274
2020-10-27T00:00:00.000Z,1,2,2,1,2,0.5,1267
2020-10-28T00:00:00.000Z,1,2,1,1,2,0.498,1277
2020-10-29T00:00:00.000Z,1,2,1,1,2,0.496,1292
2020-10-30T00:00:00.000Z,0,2,1,1,2,0.502,1283
2020-10-31T00:00:00.000Z,1,2,1,1,2,0.486,1294
2020-11-01T00:00:00.000Z,1,2,1,1,2,0.498,1305
2020-11-02T00:00:00.000Z,1,2,1,1,2,0.499,1286
2020-11-03T00:00:00.000Z,0,2,1,1,2,0.496,1285
2020-11-04T00:00:00.000Z,1,2,1,1,2,0.447,1007
2020-11-05T00:00:00.000Z,0,2,1,1,2,0.48,1015
2020-11-06T00:00:00.000Z,1,2,2,1,2,0.484,1017
2020-11-07T00:00:00.000Z,0,2,2,1,2,0.501,1116
2020-11-08T00:00:00.000Z,1,2,1,1,2,0.5,1058
2020-11-09T00:00:00.000Z,0,3,1,1,2,0.484,972
2020-11-10T00:00:00.000Z,0,2,2,1,2,0.499,982
2020-11-11T00:00:00.000Z,0,2,1,1,2,0.501,1071
2020-11-12T00:00:00.000Z,1,2,2,1,2,0.488,1063
2020-11-13T00:00:00.000Z,1,2,1.5,1,2,0.5,1052
2020-11-14T00:00:00.000Z,0,2,2,1,2,0.498,1073
2020-11-15T00:00:00.000Z,1,2,2,1,2,0.5,964
2020-11-16T00:00:00.000Z,1,2,2,1,2,0.493,982
2020-11-17T00:00:00.000Z,1,2,2,1,2,0.5,1004
2020-11-18T00:00:00.000Z,1,2,1,1,2,0.496,1108
2020-11-19T00:00:00.000Z,1,3,2,1,2,0.495,1075
2020-11-20T00:00:00.000Z,1,2,2,1,2,0.479,1081
2020-11-21T00:00:00.000Z,1,2,2,1,2,0.5,1042
2020-11-22T00:00:00.000Z,1,2,1,1,2,0.492,1035
2020-11-23T00:00:00.000Z,1,2,2,1,2,0.499,939
2020-11-24T00:00:00.000Z,1,2,2,1,2,0.499,967
2020-11-25T00:00:00.000Z,1,2,2,1,2,0.494,977
2020-11-26T00:00:00.000Z,1,2,2,1,2,0.498,980
2020-11-27T00:00:00.000Z,1,2,2,1,2,0.485,942
2020-11-28T00:00:00.000Z,1,3,2,1,2,0.5,996
2020-11-29T00:00:00.000Z,1,2,2,1,2,0.49,1013
2020-11-30T00:00:00.000Z,1,2,2,1,2,0.5,878
2020-12-01T00:00:00.000Z,1,2,2,1,2,0.487,877
2020-12-02T00:00:00.000Z,1,2,2,1,2,0.482,956
2020-12-03T00:00:00.000Z,1,2,2,1,2,0.499,804
2020-12-04T00:00:00.000Z,1,2,2,1,2,0.5,674
2020-12-05T00:00:00.000Z,1,3,2,1,2,0.498,868
2020-12-06T00:00:00.000Z,1,2,1,1,2,0.498,1073
2020-12-07T00:00:00.000Z,1,2,2,1,2,0.5,972
2020-12-08T00:00:00.000Z,0,2,1,1,2,0.495,988
2020-12-09T00:00:00.000Z,1,2,2,1,2,0.498,1040
2020-12-10T00:00:00.000Z,1,2,2,1,2,0.485,1042
2020-12-11T00:00:00.000Z,1,2,2,1,2,0.498,1055
2020-12-12T00:00:00.000Z,1,2,2,1,2,0.451,1065
2020-12-13T00:00:00.000Z,1,4,2,1,2,0.486,1051
2020-12-14T00:00:00.000Z,1,2,2,1,2,0.473,1017
2020-12-15T00:00:00.000Z,1,2,2,1,2,0.493,1044
2020-12-16T00:00:00.000Z,0,2,2,1,2,0.448,1028
2020-12-17T00:00:00.000Z,1,2,2,1,2,0.497,939
2020-12-18T00:00:00.000Z,0,2,2,1,2,0.499,1043
2020-12-19T00:00:00.000Z,1,2,2,1,2,0.5,1011
2020-12-20T00:00:00.000Z,1,2,2,1,2,0.5,1063
2020-12-21T00:00:00.000Z,1,2,1,1,2,0.5,998
2020-12-22T00:00:00.000Z,1,2,2,1,2,0.499,1026
2020-12-23T00:00:00.000Z,1,2,1,1,2,0.499,1063
2020-12-24T00:00:00.000Z,1,2,1,1,2,0.494,1011
2020-12-25T00:00:00.000Z,1,2,2,1,2,0.492,1052
2020-12-26T00:00:00.000Z,1,2,2,1,2,0.473,1103
2020-12-27T00:00:00.000Z,1,2,1,1,2,0.499,1080
2020-12-28T00:00:00.000Z,1,2,1,1,2,0.496,1037
2020-12-29T00:00:00.000Z,1,2,2,1,2,0.498,1066
2020-12-30T00:00:00.000Z,1,2,1,1,2,0.495,1086
2020-12-31T00:00:00.000Z,1,2,2,1,2,0.485,1085
2021-01-01T00:00:00.000Z,1,2,2,1,2,0.463,1056
2021-01-02T00:00:00.000Z,1,3,2,2,2,0.454,1012
2021-01-03T00:00:00.000Z,1,3,2,1,2,0.53,1024
2021-01-04T00:00:00.000Z,1,2,1,1,2,0.5,1015
2021-01-05T00:00:00.000Z,1,2,2,1,2,0.492,960
2021-01-06T00:00:00.000Z,1,2,2,1,2,0.493,954
2021-01-07T00:00:00.000Z,1,2,2,1,2,0.467,1012
2021-01-08T00:00:00.000Z,1,2,2,1,2,0.495,966
2021-01-09T00:00:00.000Z,1,2,2,1,2,0.499,982
2021-01-10T00:00:00.000Z,1,2,2,1,2,0.488,1035
2021-01-11T00:00:00.000Z,1,2,2,1,2,0.478,963
2021-01-12T00:00:00.000Z,1,2,2,1,2,0.478,1008
2021-01-13T00:00:00.000Z,1,2,1,1,2,0.493,991
2021-01-14T00:00:00.000Z,0,2,1,1,2,0.504,943
2021-01-15T00:00:00.000Z,1,2,1,1,2,0.486,1035
2021-01-16T00:00:00.000Z,1,2,2,1,2,0.493,968
2021-01-17T00:00:00.000Z,1,2,2,1,2,0.496,958
2021-01-18T00:00:00.000Z,1,2,2,1,2,0.499,895
2021-01-19T00:00:00.000Z,1,2,1,1,2,0.49,870
2021-01-20T00:00:00.000Z,1,2,2,1,2,0.498,965
2021-01-21T00:00:00.000Z,1,2,2,1,2,0.472,929
2021-01-22T00:00:00.000Z,1,2,2,1,2,0.492,984
2021-01-23T00:00:00.000Z,1,2,2,1,2,0.443,989
2021-01-24T00:00:00.000Z,1,2,2,1,2,0.464,984
2021-01-25T00:00:00.000Z,1,2,2,1,2,0.483,953
2021-01-26T00:00:00.000Z,0,2,2,1,2,0.494,951
2021-01-27T00:00:00.000Z,0,3,1,1,2,0.55,946
2021-01-28T00:00:00.000Z,1,2,1,1,2,0.499,1003
2021-01-29T00:00:00.000Z,1,2,2,1,2,0.49,1001
2021-01-30T00:00:00.000Z,1,2,1,1,2,0.498,980
2021-01-31T00:00:00.000Z,1,2,2,1,2,0.499,998
2021-02-01T00:00:00.000Z,1,2,2,1,2,0.493,906
2021-02-02T00:00:00.000Z,1,2,2,1,2,0.498,890
2021-02-03T00:00:00.000Z,1,2,2,1,2,0.495,921
2021-02-04T00:00:00.000Z,1,2,2,1,2,0.434,935
2021-02-05T00:00:00.000Z,1,2,2,1,2,0.495,926
2021-02-06T00:00:00.000Z,1,2,2,1,2,0.494,954
2021-02-07T00:00:00.000Z,1,2,1,1,2,0.499,1002
2021-02-08T00:00:00.000Z,1,2,2,1,2,0.484,984
2021-02-09T00:00:00.000Z,1,2,2,1,2,0.497,988
2021-02-10T00:00:00.000Z,1,2,2,1,2,0.478,967
2021-02-11T00:00:00.000Z,1,3,2,1,2,0.484,974
2021-02-12T00:00:00.000Z,1,2,2,1,2,0.5,1008
2021-02-13T00:00:00.000Z,1,2,2,1,2,0.491,1044
2021-02-14T00:00:00.000Z,1,2,2,1,2,0.487,999
2021-02-15T00:00:00.000Z,1,3,2,1,2,0.464,971
2021-02-16T00:00:00.000Z,1,2,1,1,2,0.498,970
2021-02-17T00:00:00.000Z,1,2,2,1,2,0.492,1032
2021-02-18T00:00:00.000Z,1,2,2,1,2,0.497,1033
2021-02-19T00:00:00.000Z,1,2,2,1,2,0.487,1000
2021-02-20T00:00:00.000Z,1,3,2,1,2,0.502,1045
2021-02-21T00:00:00.000Z,1,2,2,1,2,0.499,1023
