# Sensor Fernhill Road, Sandringham, Australia (Citizen Science project sensor.community/54869)
# https://aqicn.org/station/@189871/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2021-06-19T00:00:00.000Z,0,55,11,2,24,12.555,278
2021-06-20T00:00:00.000Z,1,179,24,6,60,30.912,298
2021-06-21T00:00:00.000Z,0,50,14,7,22.5,10.911,272
2021-06-22T00:00:00.000Z,0,21,2,1,6,4.067,227
2021-06-23T00:00:00.000Z,0,15,3,2,5,2.216,289
2021-06-24T00:00:00.000Z,0,26,2,1,3,3.728,261
2021-06-25T00:00:00.000Z,0,67,1.5,0,6,9.393,296
2021-06-26T00:00:00.000Z,0,26,2,1,5,5.276,304
2021-06-27T00:00:00.000Z,0,124,27.5,3,42,24.504,310
2021-06-28T00:00:00.000Z,1,78,21,7,34,15.497,288
2021-06-29T00:00:00.000Z,1,58,13,7,19,9.522,318
2021-06-30T00:00:00.000Z,2,26,7,4,11,4.561,295
2021-07-01T00:00:00.000Z,1,28,10,4,12,4.688,261
2021-07-02T00:00:00.000Z,0,36,2,0,5,5.145,257
2021-07-03T00:00:00.000Z,0,42,1,0,5,5.119,327
2021-07-04T00:00:00.000Z,0,29,3,2,6,4.365,319
2021-07-05T00:00:00.000Z,0,32,2,1,6,6.832,258
2021-07-06T00:00:00.000Z,0,83,6,3,12,7.609,303
2021-07-07T00:00:00.000Z,1,79,20,8,26,11.288,270
2021-07-08T00:00:00.000Z,16,99,38.5,27,62.5,20.17,288
2021-07-09T00:00:00.000Z,16,183,107,50.5,122,39.145,325
2021-07-10T00:00:00.000Z,18,94,56,48,64,15.597,324
2021-07-11T00:00:00.000Z,1,72,7,3,11,9.541,353
2021-07-12T00:00:00.000Z,0,55,7,3,11,6.512,268
2021-07-13T00:00:00.000Z,0,26,4,2,8,4.879,237
2021-07-14T00:00:00.000Z,0,26,3,1,5,4.29,258
2021-07-15T00:00:00.000Z,0,23,1.5,1,5,3.17,314
2021-07-16T00:00:00.000Z,0,15,1,0,4,2.791,271
2021-07-17T00:00:00.000Z,0,77,2,1,6,12.675,320
2021-07-18T00:00:00.000Z,0,100,5,2,27,26.542,279
2021-07-19T00:00:00.000Z,0,9,1,0,1,1.533,117
2021-07-20T00:00:00.000Z,0,12,3,2,4,1.85,268
2021-07-21T00:00:00.000Z,0,28,5,2,13,7.335,295
2021-07-22T00:00:00.000Z,0,96,3,1,5,11.562,249
2021-07-23T00:00:00.000Z,0,51,2,0,8,10.25,213
2021-07-24T00:00:00.000Z,0,83,1,0,4,6.89,294
2021-07-25T00:00:00.000Z,0,35,1,0,4,5.078,321
2021-07-26T00:00:00.000Z,0,60,2,1,6,9.359,326
2021-07-27T00:00:00.000Z,0,21,1,0,3,3.275,339
2021-07-28T00:00:00.000Z,0,26,1,1,2,2.297,349
2021-07-29T00:00:00.000Z,0,34,3,2,5,3.331,301
2021-07-30T00:00:00.000Z,0,24,1,1,2,2.098,244
2021-07-31T00:00:00.000Z,0,28,3,1,5,3.889,264
2021-08-01T00:00:00.000Z,0,55,6,2,32.5,16.42,253
2021-08-02T00:00:00.000Z,0,21,4,2,7,4.337,242
2021-08-03T00:00:00.000Z,0,6,1,0,1,1.053,263
2021-08-04T00:00:00.000Z,0,29,1,1,2,2.704,220
2021-08-05T00:00:00.000Z,0,17,1,0,2,1.999,260
2021-08-06T00:00:00.000Z,0,24,1,0,3,3.322,319
2021-08-07T00:00:00.000Z,0,104,13.5,1,78,37.91,322
2021-08-08T00:00:00.000Z,0,127,9,7,16,19.075,285
2021-08-09T00:00:00.000Z,2,49,14,7,23,9.947,230
2021-08-10T00:00:00.000Z,0,17,2,2,3,1.807,299
2021-08-11T00:00:00.000Z,0,15,2,1,3,1.946,235
2021-08-12T00:00:00.000Z,1,52,4,3,14,8.899,291
2021-08-13T00:00:00.000Z,0,142,8,2,12,8.495,529
2021-08-14T00:00:00.000Z,0,101,3,1,6,6.569,441
2021-08-15T00:00:00.000Z,0,35,2,1,3,3.496,456
2021-08-16T00:00:00.000Z,0,15,2,2,4,1.985,510
2021-08-17T00:00:00.000Z,0,20,2,0,4,3.045,539
2021-08-18T00:00:00.000Z,1,42,10,3,16,9.071,458
2021-08-19T00:00:00.000Z,0,82,4,2,8,9.173,544
2021-08-20T00:00:00.000Z,1,103,7,5,10,8.423,511
2021-08-21T00:00:00.000Z,0,477,8,3,12,29.106,548
2021-08-22T00:00:00.000Z,0,275,2,1,5,24.298,519
2021-08-23T00:00:00.000Z,0,31,1,1,2,3.761,548
