# Sensor Boronia_VIC_Australia (AirNet - aiqcn.org - waqi.info/100162)
# https://aqicn.org/station/@416350/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-04-07T00:00:00.000Z,0,37,0,0,0,4.465,1369
2024-04-08T00:00:00.000Z,0,5,0,0,0,0.249,1019
2024-04-09T00:00:00.000Z,0,28,0,0,0,2.592,1373
2024-04-10T00:00:00.000Z,0,28,0,0,0,3.129,1398
2024-04-11T00:00:00.000Z,0,14,0,0,1,1.514,1418
2024-04-12T00:00:00.000Z,0,29,0,0,1,3.654,1430
2024-04-13T00:00:00.000Z,0,39,2,0,4,4.401,1415
2024-04-14T00:00:00.000Z,0,27,3,1,5,3.075,1420
2024-04-15T00:00:00.000Z,0,70,1,0,3,8.129,1424
2024-04-16T00:00:00.000Z,0,26,0,0,1,2.819,1423
2024-04-17T00:00:00.000Z,0,24,1,0,2,2.263,1410
2024-04-18T00:00:00.000Z,0,86,0,0,1,5.184,1409
2024-04-19T00:00:00.000Z,0,22,0,0,1,2.007,1423
2024-04-20T00:00:00.000Z,0,40,2,0,5,3.545,1425
2024-04-21T00:00:00.000Z,0,21,2,1,3,2.315,1418
2024-04-22T00:00:00.000Z,0,122,17,12,20,8.071,1414
2024-04-23T00:00:00.000Z,0,22,1,0,4,4.027,1403
2024-04-24T00:00:00.000Z,0,28,0,0,0,1.059,1406
2024-04-25T00:00:00.000Z,0,17,0,0,1,1.618,1422
2024-04-26T00:00:00.000Z,0,32,0,0,1,1.577,1425
2024-04-27T00:00:00.000Z,0,24,5,1,8,4.069,1356
2024-04-28T00:00:00.000Z,0,20,3,1,5,2.884,1263
2024-04-29T00:00:00.000Z,0,3,0,0,0,0.47,1431
2024-04-30T00:00:00.000Z,0,13,0,0,1,1.535,1421
2024-05-01T00:00:00.000Z,0,24,1,1,2,1.574,1428
2024-05-02T00:00:00.000Z,0,35,4,2,7,5.595,1435
2024-05-03T00:00:00.000Z,1,78,7,5,11.5,6.652,1429
2024-05-04T00:00:00.000Z,3,52,12,8,24,9.406,906
2024-05-05T00:00:00.000Z,0,33,1,1,2,1.716,1157
2024-05-06T00:00:00.000Z,0,18,6,3,9,3.892,1228
2024-05-07T00:00:00.000Z,1,34,7,5,11,5.245,1428
2024-05-08T00:00:00.000Z,2,34,9,7,12,4.182,1436
2024-05-09T00:00:00.000Z,2,35,11,8,14,5.075,1399
2024-05-10T00:00:00.000Z,0,103,3,1,6,6.369,1402
2024-05-11T00:00:00.000Z,0,22,2,1,4,2.964,1238
2024-05-12T00:00:00.000Z,0,38,6,2,9,5.333,1431
2024-05-13T00:00:00.000Z,0,36,1,0,2,3.536,1410
2024-05-14T00:00:00.000Z,0,23,2,0,3,2.124,1417
2024-05-15T00:00:00.000Z,0,35,2,0,4,5.656,1429
2024-05-16T00:00:00.000Z,0,32,3,1,5,3.232,1417
2024-05-17T00:00:00.000Z,0,38,0,0,1,2.63,1415
2024-05-18T00:00:00.000Z,0,24,2,0,9,5.765,1415
2024-05-19T00:00:00.000Z,0,40,1,0,3,6.827,1433
2024-05-20T00:00:00.000Z,0,19,2,0,3,2.065,1388
2024-05-21T00:00:00.000Z,0,45,7,4,9,5.614,1238
2024-05-22T00:00:00.000Z,0,46,5,2,9,5.581,1422
2024-05-23T00:00:00.000Z,0,38,6,2,8,4.648,1400
2024-05-24T00:00:00.000Z,0,23,8,4,11,4.287,1400
2024-05-25T00:00:00.000Z,1,115,13,7,21,9.392,1426
2024-05-26T00:00:00.000Z,0,66,7,4,11,6.525,1392
2024-05-27T00:00:00.000Z,0,189,3,2,5,18.376,1409
2024-05-28T00:00:00.000Z,0,11,2,2,3,1.893,1403
