datetime_local,datetime_AEST,location_id,location_name,BSP,CO,DBT,NO2,O3,PM10,PM25,Sigma60,SO2,SWD,SWS,VWD,VWS,risk_label,risk_label_future,BSP_lag1,BSP_lag2,BSP_lag3,BSP_lag6,CO_lag1,CO_lag2,CO_lag3,CO_lag6,DBT_lag1,DBT_lag2,DBT_lag3,DBT_lag6,NO2_lag1,NO2_lag2,NO2_lag3,NO2_lag6,O3_lag1,O3_lag2,O3_lag3,O3_lag6,PM10_lag1,PM10_lag2,PM10_lag3,PM10_lag6,PM25_lag1,PM25_lag2,PM25_lag3,PM25_lag6,Sigma60_lag1,Sigma60_lag2,Sigma60_lag3,Sigma60_lag6,SO2_lag1,SO2_lag2,SO2_lag3,SO2_lag6,SWD_lag1,SWD_lag2,SWD_lag3,SWD_lag6,SWS_lag1,SWS_lag2,SWS_lag3,SWS_lag6,VWD_lag1,VWD_lag2,VWD_lag3,VWD_lag6,VWS_lag1,VWS_lag2,VWS_lag3,VWS_lag6
2024-04-18 11:00:00,2024-04-18 11:00:00,10001,Alphington,6.848,0.094,15.514,6.023,19.199,12.963,4.226,31.025,0.349,269.323,2.613,269.765,2.3,0,0,5.147,8.232,7.4,5.656,0.107,0.154,0.181,0.093,15.155,14.043,12.623,12.15,8.069,14.269,13.905,10.491,16.871,8.003,5.974,8.849,0.637,12.257,9.673,5.746,4.985,-1.612,5.491,1.191,27.718,29.721,32.311,25.84,0.501,0.574,0.46,0.5,247.774,265.3,274.494,257.241,2.593,2.004,1.57,1.377,248.353,265.093,276.644,256.719,2.361,1.792,1.38,1.266
2024-04-18 12:00:00,2024-04-18 12:00:00,10001,Alphington,6.241,0.094,16.77,5.441,20.726,9.1,1.748,30.495,0.254,266.109,2.2,266.317,1.941,0,0,6.848,5.147,8.232,7.18,0.094,0.107,0.154,0.14,15.514,15.155,14.043,11.673,6.023,8.069,14.269,16.02,19.199,16.871,8.003,1.252,12.963,0.637,12.257,3.972,4.226,4.985,-1.612,2.555,31.025,27.718,29.721,26.799,0.349,0.501,0.574,0.485,269.323,247.774,265.3,281.992,2.613,2.593,2.004,1.128,269.765,248.353,265.093,282.002,2.3,2.361,1.792,1.034
2024-04-18 13:00:00,2024-04-18 13:00:00,10001,Alphington,5.235,0.099,16.984,4.311,22.248,9.72,6.348,32.479,0.319,262.462,2.108,263.25,1.852,0,0,6.241,6.848,5.147,6.065,0.094,0.094,0.107,0.162,16.77,15.514,15.155,11.46,5.441,6.023,8.069,15.733,20.726,19.199,16.871,2.392,9.1,12.963,0.637,7.042,1.748,4.226,4.985,4.812,30.495,31.025,27.718,25.156,0.254,0.349,0.501,0.549,266.109,269.323,247.774,287.52,2.2,2.613,2.593,1.314,266.317,269.765,248.353,289.682,1.941,2.3,2.361,1.217
2024-04-18 14:00:00,2024-04-18 14:00:00,10001,Alphington,6.526,0.107,16.985,6.16,20.677,17.828,2.423,29.573,0.312,271.978,1.95,273.141,1.744,0,0,5.235,6.241,6.848,7.4,0.099,0.094,0.094,0.181,16.984,16.77,15.514,12.623,4.311,5.441,6.023,13.905,22.248,20.726,19.199,5.974,9.72,9.1,12.963,9.673,6.348,1.748,4.226,5.491,32.479,30.495,31.025,32.311,0.319,0.254,0.349,0.46,262.462,266.109,269.323,274.494,2.108,2.2,2.613,1.57,263.25,266.317,269.765,276.644,1.852,1.941,2.3,1.38
2024-04-18 15:00:00,2024-04-18 15:00:00,10001,Alphington,5.608,0.118,16.597,6.387,19.682,15.739,1.604,27.144,0.49,269.913,2.405,271.306,2.199,0,0,6.526,5.235,6.241,8.232,0.107,0.099,0.094,0.154,16.985,16.984,16.77,14.043,6.16,4.311,5.441,14.269,20.677,22.248,20.726,8.003,17.828,9.72,9.1,12.257,2.423,6.348,1.748,-1.612,29.573,32.479,30.495,29.721,0.312,0.319,0.254,0.574,271.978,262.462,266.109,265.3,1.95,2.108,2.2,2.004,273.141,263.25,266.317,265.093,1.744,1.852,1.941,1.792
2024-04-18 16:00:00,2024-04-18 16:00:00,10001,Alphington,8.207,0.154,16.03,8.569,16.579,20.167,2.307,28.401,0.48,269.372,1.757,270.634,1.595,0,0,5.608,6.526,5.235,5.147,0.118,0.107,0.099,0.107,16.597,16.985,16.984,15.155,6.387,6.16,4.311,8.069,19.682,20.677,22.248,16.871,15.739,17.828,9.72,0.637,1.604,2.423,6.348,4.985,27.144,29.573,32.479,27.718,0.49,0.312,0.319,0.501,269.913,271.978,262.462,247.774,2.405,1.95,2.108,2.593,271.306,273.141,263.25,248.353,2.199,1.744,1.852,2.361
2024-04-18 17:00:00,2024-04-18 17:00:00,10001,Alphington,7.998,0.197,14.072,10.345,13.9,18.614,4.461,42.238,0.485,264.383,1.115,285.632,0.936,0,0,8.207,5.608,6.526,6.848,0.154,0.118,0.107,0.094,16.03,16.597,16.985,15.514,8.569,6.387,6.16,6.023,16.579,19.682,20.677,19.199,20.167,15.739,17.828,12.963,2.307,1.604,2.423,4.226,28.401,27.144,29.573,31.025,0.48,0.49,0.312,0.349,269.372,269.913,271.978,269.323,1.757,2.405,1.95,2.613,270.634,271.306,273.141,269.765,1.595,2.199,1.744,2.3
2024-04-18 18:00:00,2024-04-18 18:00:00,10001,Alphington,8.835,0.186,13.522,11.349,10.001,11.474,0.204,46.452,0.472,152.924,0.673,352.675,0.471,0,1,7.998,8.207,5.608,6.241,0.197,0.154,0.118,0.094,14.072,16.03,16.597,16.77,10.345,8.569,6.387,5.441,13.9,16.579,19.682,20.726,18.614,20.167,15.739,9.1,4.461,2.307,1.604,1.748,42.238,28.401,27.144,30.495,0.485,0.48,0.49,0.254,264.383,269.372,269.913,266.109,1.115,1.757,2.405,2.2,285.632,270.634,271.306,266.317,0.936,1.595,2.199,1.941
2024-04-18 19:00:00,2024-04-18 19:00:00,10001,Alphington,13.227,0.221,13.44,16.426,4.68,10.741,2.663,41.506,0.385,192.263,0.582,347.43,0.464,0,0,8.835,7.998,8.207,5.235,0.186,0.197,0.154,0.099,13.522,14.072,16.03,16.984,11.349,10.345,8.569,4.311,10.001,13.9,16.579,22.248,11.474,18.614,20.167,9.72,0.204,4.461,2.307,6.348,46.452,42.238,28.401,32.479,0.472,0.485,0.48,0.319,152.924,264.383,269.372,262.462,0.673,1.115,1.757,2.108,352.675,285.632,270.634,263.25,0.471,0.936,1.595,1.852
2024-04-18 20:00:00,2024-04-18 20:00:00,10001,Alphington,22.012,0.227,13.381,15.733,4.688,11.92,3.131,26.631,0.411,119.552,0.962,10.646,0.886,0,1,13.227,8.835,7.998,6.526,0.221,0.186,0.197,0.107,13.44,13.522,14.072,16.985,16.426,11.349,10.345,6.16,4.68,10.001,13.9,20.677,10.741,11.474,18.614,17.828,2.663,0.204,4.461,2.423,41.506,46.452,42.238,29.573,0.385,0.472,0.485,0.312,192.263,152.924,264.383,271.978,0.582,0.673,1.115,1.95,347.43,352.675,285.632,273.141,0.464,0.471,0.936,1.744
2024-04-18 21:00:00,2024-04-18 21:00:00,10001,Alphington,18.845,0.182,13.282,12.912,5.677,9.886,7.947,50.865,0.326,114.919,0.694,21.463,0.545,0,1,22.012,13.227,8.835,5.608,0.227,0.221,0.186,0.118,13.381,13.44,13.522,16.597,15.733,16.426,11.349,6.387,4.688,4.68,10.001,19.682,11.92,10.741,11.474,15.739,3.131,2.663,0.204,1.604,26.631,41.506,46.452,27.144,0.411,0.385,0.472,0.49,119.552,192.263,152.924,269.913,0.962,0.582,0.673,2.405,10.646,347.43,352.675,271.306,0.886,0.464,0.471,2.199
2024-04-18 22:00:00,2024-04-18 22:00:00,10001,Alphington,18.014,0.186,13.325,12.735,3.141,8.96,7.345,51.518,0.469,95.391,0.312,48.417,0.227,0,1,18.845,22.012,13.227,8.207,0.182,0.227,0.221,0.154,13.282,13.381,13.44,16.03,12.912,15.733,16.426,8.569,5.677,4.688,4.68,16.579,9.886,11.92,10.741,20.167,7.947,3.131,2.663,2.307,50.865,26.631,41.506,28.401,0.326,0.411,0.385,0.48,114.919,119.552,192.263,269.372,0.694,0.962,0.582,1.757,21.463,10.646,347.43,270.634,0.545,0.886,0.464,1.595
2024-04-18 23:00:00,2024-04-18 23:00:00,10001,Alphington,12.788,0.182,13.595,10.464,5.705,8.142,3.956,56.382,0.522,230.955,1.068,271.87,0.898,0,1,18.014,18.845,22.012,7.998,0.186,0.182,0.227,0.197,13.325,13.282,13.381,14.072,12.735,12.912,15.733,10.345,3.141,5.677,4.688,13.9,8.96,9.886,11.92,18.614,7.345,7.947,3.131,4.461,51.518,50.865,26.631,42.238,0.469,0.326,0.411,0.485,95.391,114.919,119.552,264.383,0.312,0.694,0.962,1.115,48.417,21.463,10.646,285.632,0.227,0.545,0.886,0.936
2024-04-19 00:00:00,2024-04-19 00:00:00,10001,Alphington,1.843,0.11,13.798,4.899,12.904,3.693,5.212,27.853,0.784,266.95,1.673,268.683,1.528,1,1,12.788,18.014,18.845,8.835,0.182,0.186,0.182,0.186,13.595,13.325,13.282,13.522,10.464,12.735,12.912,11.349,5.705,3.141,5.677,10.001,8.142,8.96,9.886,11.474,3.956,7.345,7.947,0.204,56.382,51.518,50.865,46.452,0.522,0.469,0.326,0.472,230.955,95.391,114.919,152.924,1.068,0.312,0.694,0.673,271.87,48.417,21.463,352.675,0.898,0.227,0.545,0.471
2024-04-19 01:00:00,2024-04-19 01:00:00,10001,Alphington,,,13.592,,,2.464,-0.701,25.814,,267.417,1.263,268.35,1.162,0,1,1.843,12.788,18.014,13.227,0.11,0.182,0.186,0.221,13.798,13.595,13.325,13.44,4.899,10.464,12.735,16.426,12.904,5.705,3.141,4.68,3.693,8.142,8.96,10.741,5.212,3.956,7.345,2.663,27.853,56.382,51.518,41.506,0.784,0.522,0.469,0.385,266.95,230.955,95.391,192.263,1.673,1.068,0.312,0.582,268.683,271.87,48.417,347.43,1.528,0.898,0.227,0.464
2024-04-19 05:00:00,2024-04-19 05:00:00,10001,Alphington,8.514,0.095,12.391,10.542,9.074,9.173,3.449,53.016,1.154,232.288,1.37,251.296,1.103,1,1,9.394,10.421,6.168,12.788,0.076,0.082,0.096,0.182,12.448,13.033,13.213,13.595,8.406,7.896,8.334,10.464,11.819,10.119,7.901,5.705,7.633,7.639,3.749,8.142,3.839,2.872,0.39,3.956,24.602,28.881,27.103,56.382,1.018,1.046,1.024,0.522,257.779,258.487,256.418,230.955,1.95,1.685,1.32,1.068,258.678,257.804,255.495,271.87,1.811,1.509,1.203,0.898
2024-04-19 06:00:00,2024-04-19 06:00:00,10001,Alphington,9.852,0.122,12.439,15.985,3.326,8.185,2.114,51.006,1.097,255.736,0.845,258.41,0.581,1,1,8.514,9.394,10.421,1.843,0.095,0.076,0.082,0.11,12.391,12.448,13.033,13.798,10.542,8.406,7.896,4.899,9.074,11.819,10.119,12.904,9.173,7.633,7.639,3.693,3.449,3.839,2.872,5.212,53.016,24.602,28.881,27.853,1.154,1.018,1.046,0.784,232.288,257.779,258.487,266.95,1.37,1.95,1.685,1.673,251.296,258.678,257.804,268.683,1.103,1.811,1.509,1.528
2024-04-19 08:00:00,2024-04-19 08:00:00,10001,Alphington,9.229,0.159,13.614,14.172,7.199,12.237,1.896,34.356,0.818,172.717,0.822,174.842,0.706,1,1,9.428,9.852,8.514,6.168,0.177,0.122,0.095,0.096,12.564,12.439,12.391,13.213,16.799,15.985,10.542,8.334,2.765,3.326,9.074,7.901,11.708,8.185,9.173,3.749,2.592,2.114,3.449,0.39,64.583,51.006,53.016,27.103,1.099,1.097,1.154,1.024,169.657,255.736,232.288,256.418,0.46,0.845,1.37,1.32,172.18,258.41,251.296,255.495,0.283,0.581,1.103,1.203
2024-04-19 09:00:00,2024-04-19 09:00:00,10001,Alphington,8.3,0.108,15.461,6.405,14.49,3.032,4.768,31.751,0.967,176.393,1.674,179.423,1.487,1,1,9.229,9.428,9.852,10.421,0.159,0.177,0.122,0.082,13.614,12.564,12.439,13.033,14.172,16.799,15.985,7.896,7.199,2.765,3.326,10.119,12.237,11.708,8.185,7.639,1.896,2.592,2.114,2.872,34.356,64.583,51.006,28.881,0.818,1.099,1.097,1.046,172.717,169.657,255.736,258.487,0.822,0.46,0.845,1.685,174.842,172.18,258.41,257.804,0.706,0.283,0.581,1.509
2024-04-19 10:00:00,2024-04-19 10:00:00,10001,Alphington,5.387,0.07,16.803,2.791,19.527,3.79,3.624,28.036,1.007,184.845,2.171,186.9,1.972,1,1,8.3,9.229,9.428,9.394,0.108,0.159,0.177,0.076,15.461,13.614,12.564,12.448,6.405,14.172,16.799,8.406,14.49,7.199,2.765,11.819,3.032,12.237,11.708,7.633,4.768,1.896,2.592,3.839,31.751,34.356,64.583,24.602,0.967,0.818,1.099,1.018,176.393,172.717,169.657,257.779,1.674,0.822,0.46,1.95,179.423,174.842,172.18,258.678,1.487,0.706,0.283,1.811
2024-04-19 11:00:00,2024-04-19 11:00:00,10001,Alphington,5.676,0.078,16.575,3.592,18.136,22.871,11.534,30.989,1.032,166.464,1.892,168.18,1.661,1,1,5.387,8.3,9.229,8.514,0.07,0.108,0.159,0.095,16.803,15.461,13.614,12.391,2.791,6.405,14.172,10.542,19.527,14.49,7.199,9.074,3.79,3.032,12.237,9.173,3.624,4.768,1.896,3.449,28.036,31.751,34.356,53.016,1.007,0.967,0.818,1.154,184.845,176.393,172.717,232.288,2.171,1.674,0.822,1.37,186.9,179.423,174.842,251.296,1.972,1.487,0.706,1.103
2024-04-19 12:00:00,2024-04-19 12:00:00,10001,Alphington,5.751,0.093,16.539,5.104,16.563,9.397,5.825,31.048,1.03,174.983,1.583,177.811,1.394,1,1,5.676,5.387,8.3,9.852,0.078,0.07,0.108,0.122,16.575,16.803,15.461,12.439,3.592,2.791,6.405,15.985,18.136,19.527,14.49,3.326,22.871,3.79,3.032,8.185,11.534,3.624,4.768,2.114,30.989,28.036,31.751,51.006,1.032,1.007,0.967,1.097,166.464,184.845,176.393,255.736,1.892,2.171,1.674,0.845,168.18,186.9,179.423,258.41,1.661,1.972,1.487,0.581
2024-04-19 13:00:00,2024-04-19 13:00:00,10001,Alphington,7.808,0.087,18.347,3.174,19.836,10.201,0.025,36.679,1.122,173.29,1.687,174.569,1.423,1,1,5.751,5.676,5.387,9.428,0.093,0.078,0.07,0.177,16.539,16.575,16.803,12.564,5.104,3.592,2.791,16.799,16.563,18.136,19.527,2.765,9.397,22.871,3.79,11.708,5.825,11.534,3.624,2.592,31.048,30.989,28.036,64.583,1.03,1.032,1.007,1.099,174.983,166.464,184.845,169.657,1.583,1.892,2.171,0.46,177.811,168.18,186.9,172.18,1.394,1.661,1.972,0.283
2024-04-19 14:00:00,2024-04-19 14:00:00,10001,Alphington,8.939,0.098,19.325,4.273,19.315,16.457,10.092,33.401,1.102,181.304,1.996,186.568,1.735,1,1,7.808,5.751,5.676,9.229,0.087,0.093,0.078,0.159,18.347,16.539,16.575,13.614,3.174,5.104,3.592,14.172,19.836,16.563,18.136,7.199,10.201,9.397,22.871,12.237,0.025,5.825,11.534,1.896,36.679,31.048,30.989,34.356,1.122,1.03,1.032,0.818,173.29,174.983,166.464,172.717,1.687,1.583,1.892,0.822,174.569,177.811,168.18,174.842,1.423,1.394,1.661,0.706
2024-04-19 15:00:00,2024-04-19 15:00:00,10001,Alphington,6.493,0.091,19.117,5.009,19.303,5.272,11.981,36.782,1.174,146.99,1.815,145.936,1.56,1,1,8.939,7.808,5.751,8.3,0.098,0.087,0.093,0.108,19.325,18.347,16.539,15.461,4.273,3.174,5.104,6.405,19.315,19.836,16.563,14.49,16.457,10.201,9.397,3.032,10.092,0.025,5.825,4.768,33.401,36.679,31.048,31.751,1.102,1.122,1.03,0.967,181.304,173.29,174.983,176.393,1.996,1.687,1.583,1.674,186.568,174.569,177.811,179.423,1.735,1.423,1.394,1.487
2024-04-19 16:00:00,2024-04-19 16:00:00,10001,Alphington,6.016,0.093,18.223,4.839,18.35,13.604,2.031,43.757,1.131,126.765,1.061,130.666,0.868,1,1,6.493,8.939,7.808,5.387,0.091,0.098,0.087,0.07,19.117,19.325,18.347,16.803,5.009,4.273,3.174,2.791,19.303,19.315,19.836,19.527,5.272,16.457,10.201,3.79,11.981,10.092,0.025,3.624,36.782,33.401,36.679,28.036,1.174,1.102,1.122,1.007,146.99,181.304,173.29,184.845,1.815,1.996,1.687,2.171,145.936,186.568,174.569,186.9,1.56,1.735,1.423,1.972
2024-04-19 17:00:00,2024-04-19 17:00:00,10001,Alphington,12.726,0.157,17.206,9.444,13.607,18.219,2.102,34.434,1.19,167.334,1.166,171.182,1.018,1,0,6.016,6.493,8.939,5.676,0.093,0.091,0.098,0.078,18.223,19.117,19.325,16.575,4.839,5.009,4.273,3.592,18.35,19.303,19.315,18.136,13.604,5.272,16.457,22.871,2.031,11.981,10.092,11.534,43.757,36.782,33.401,30.989,1.131,1.174,1.102,1.032,126.765,146.99,181.304,166.464,1.061,1.815,1.996,1.892,130.666,145.936,186.568,168.18,0.868,1.56,1.735,1.661
2024-04-19 18:00:00,2024-04-19 18:00:00,10001,Alphington,16.819,0.182,16.465,11.154,11.461,20.409,5.487,23.841,1.259,173.712,1.419,174.896,1.309,1,0,12.726,6.016,6.493,5.751,0.157,0.093,0.091,0.093,17.206,18.223,19.117,16.539,9.444,4.839,5.009,5.104,13.607,18.35,19.303,16.563,18.219,13.604,5.272,9.397,2.102,2.031,11.981,5.825,34.434,43.757,36.782,31.048,1.19,1.131,1.174,1.03,167.334,126.765,146.99,174.983,1.166,1.061,1.815,1.583,171.182,130.666,145.936,177.811,1.018,0.868,1.56,1.394
2024-04-19 19:00:00,2024-04-19 19:00:00,10001,Alphington,23.044,0.159,15.748,8.382,13.908,20.616,5.752,25.282,0.988,172.337,1.685,174.159,1.541,1,0,16.819,12.726,6.016,7.808,0.182,0.157,0.093,0.087,16.465,17.206,18.223,18.347,11.154,9.444,4.839,3.174,11.461,13.607,18.35,19.836,20.409,18.219,13.604,10.201,5.487,2.102,2.031,0.025,23.841,34.434,43.757,36.679,1.259,1.19,1.131,1.122,173.712,167.334,126.765,173.29,1.419,1.166,1.061,1.687,174.896,171.182,130.666,174.569,1.309,1.018,0.868,1.423
2024-04-19 20:00:00,2024-04-19 20:00:00,10001,Alphington,18.044,0.122,14.789,8.935,11.824,16.772,4.307,27.324,1.198,163.756,1.43,164.35,1.302,1,0,23.044,16.819,12.726,8.939,0.159,0.182,0.157,0.098,15.748,16.465,17.206,19.325,8.382,11.154,9.444,4.273,13.908,11.461,13.607,19.315,20.616,20.409,18.219,16.457,5.752,5.487,2.102,10.092,25.282,23.841,34.434,33.401,0.988,1.259,1.19,1.102,172.337,173.712,167.334,181.304,1.685,1.419,1.166,1.996,174.159,174.896,171.182,186.568,1.541,1.309,1.018,1.735
2024-04-19 21:00:00,2024-04-19 21:00:00,10001,Alphington,13.961,0.112,13.875,7.762,12.057,15.043,3.445,26.972,1.321,165.075,1.019,163.814,0.92,1,0,18.044,23.044,16.819,6.493,0.122,0.159,0.182,0.091,14.789,15.748,16.465,19.117,8.935,8.382,11.154,5.009,11.824,13.908,11.461,19.303,16.772,20.616,20.409,5.272,4.307,5.752,5.487,11.981,27.324,25.282,23.841,36.782,1.198,0.988,1.259,1.174,163.756,172.337,173.712,146.99,1.43,1.685,1.419,1.815,164.35,174.159,174.896,145.936,1.302,1.541,1.309,1.56
2024-04-19 22:00:00,2024-04-19 22:00:00,10001,Alphington,13.684,0.131,12.859,8.746,9.698,11.531,6.247,32.946,1.265,147.94,0.747,148.311,0.657,1,0,13.961,18.044,23.044,6.016,0.112,0.122,0.159,0.093,13.875,14.789,15.748,18.223,7.762,8.935,8.382,4.839,12.057,11.824,13.908,18.35,15.043,16.772,20.616,13.604,3.445,4.307,5.752,2.031,26.972,27.324,25.282,43.757,1.321,1.198,0.988,1.131,165.075,163.756,172.337,126.765,1.019,1.43,1.685,1.061,163.814,164.35,174.159,130.666,0.92,1.302,1.541,0.868
2024-04-19 23:00:00,2024-04-19 23:00:00,10001,Alphington,14.449,0.187,11.929,10.217,7.394,11.138,0.545,35.933,-0.098,146.216,0.545,150.27,0.473,0,0,13.684,13.961,18.044,12.726,0.131,0.112,0.122,0.157,12.859,13.875,14.789,17.206,8.746,7.762,8.935,9.444,9.698,12.057,11.824,13.607,11.531,15.043,16.772,18.219,6.247,3.445,4.307,2.102,32.946,26.972,27.324,34.434,1.265,1.321,1.198,1.19,147.94,165.075,163.756,167.334,0.747,1.019,1.43,1.166,148.311,163.814,164.35,171.182,0.657,0.92,1.302,1.018
2024-04-20 00:00:00,2024-04-20 00:00:00,10001,Alphington,14.108,0.319,10.773,12.325,1.767,7.833,5.638,78.53,-0.681,184.641,0.312,231.135,0.119,0,0,14.449,13.684,13.961,16.819,0.187,0.131,0.112,0.182,11.929,12.859,13.875,16.465,10.217,8.746,7.762,11.154,7.394,9.698,12.057,11.461,11.138,11.531,15.043,20.409,0.545,6.247,3.445,5.487,35.933,32.946,26.972,23.841,-0.098,1.265,1.321,1.259,146.216,147.94,165.075,173.712,0.545,0.747,1.019,1.419,150.27,148.311,163.814,174.896,0.473,0.657,0.92,1.309
2024-04-20 01:00:00,2024-04-20 01:00:00,10001,Alphington,,,9.862,,,9.483,2.833,82.428,,181.825,0.287,324.122,0.085,0,0,14.108,14.449,13.684,23.044,0.319,0.187,0.131,0.159,10.773,11.929,12.859,15.748,12.325,10.217,8.746,8.382,1.767,7.394,9.698,13.908,7.833,11.138,11.531,20.616,5.638,0.545,6.247,5.752,78.53,35.933,32.946,25.282,-0.681,-0.098,1.265,0.988,184.641,146.216,147.94,172.337,0.312,0.545,0.747,1.685,231.135,150.27,148.311,174.159,0.119,0.473,0.657,1.541
2024-04-20 05:00:00,2024-04-20 05:00:00,10001,Alphington,17.777,0.351,7.657,9.171,0.097,10.837,4.421,40.177,-0.408,145.496,0.361,0.139,0.29,0,0,17.554,17.623,15.571,14.449,0.289,0.282,0.364,0.187,8.268,9.017,9.236,11.929,9.822,10.709,10.929,10.217,0.132,0.056,0.053,7.394,9.633,10.503,9.701,11.138,6.66,3.973,3.559,0.545,51.738,68.344,79.289,35.933,-0.478,-0.556,-0.613,-0.098,177.891,122.621,195.471,146.216,0.362,0.282,0.443,0.545,347.002,43.319,240.233,150.27,0.255,0.139,0.252,0.473
2024-04-20 06:00:00,2024-04-20 06:00:00,10001,Alphington,23.635,0.318,7.624,9.368,0.161,20.74,5.257,65.59,-0.249,154.591,0.358,3.895,0.181,0,0,17.777,17.554,17.623,14.108,0.351,0.289,0.282,0.319,7.657,8.268,9.017,10.773,9.171,9.822,10.709,12.325,0.097,0.132,0.056,1.767,10.837,9.633,10.503,7.833,4.421,6.66,3.973,5.638,40.177,51.738,68.344,78.53,-0.408,-0.478,-0.556,-0.681,145.496,177.891,122.621,184.641,0.361,0.362,0.282,0.312,0.139,347.002,43.319,231.135,0.29,0.255,0.139,0.119
2024-04-20 08:00:00,2024-04-20 08:00:00,10001,Alphington,23.767,0.326,10.701,10.762,1.389,28.797,8.255,68.692,-0.408,123.829,0.323,108.006,0.156,0,0,21.763,23.635,17.777,15.571,0.333,0.318,0.351,0.364,7.97,7.624,7.657,9.236,9.861,9.368,9.171,10.929,0.274,0.161,0.097,0.053,23.771,20.74,10.837,9.701,6.568,5.257,4.421,3.559,56.8,65.59,40.177,79.289,-0.077,-0.249,-0.408,-0.613,98.991,154.591,145.496,195.471,0.27,0.358,0.361,0.443,46.957,3.895,0.139,240.233,0.168,0.181,0.29,0.252
2024-04-20 09:00:00,2024-04-20 09:00:00,10001,Alphington,18.253,0.238,14.212,12.361,5.801,30.954,7.071,49.672,-0.456,175.246,0.936,175.862,0.73,0,0,23.767,21.763,23.635,17.623,0.326,0.333,0.318,0.282,10.701,7.97,7.624,9.017,10.762,9.861,9.368,10.709,1.389,0.274,0.161,0.056,28.797,23.771,20.74,10.503,8.255,6.568,5.257,3.973,68.692,56.8,65.59,68.344,-0.408,-0.077,-0.249,-0.556,123.829,98.991,154.591,122.621,0.323,0.27,0.358,0.282,108.006,46.957,3.895,43.319,0.156,0.168,0.181,0.139
2024-04-20 10:00:00,2024-04-20 10:00:00,10001,Alphington,9.2,0.11,16.824,6.007,18.785,-12.202,4.354,32.412,-0.588,175.751,1.59,181.984,1.423,0,0,18.253,23.767,21.763,17.554,0.238,0.326,0.333,0.289,14.212,10.701,7.97,8.268,12.361,10.762,9.861,9.822,5.801,1.389,0.274,0.132,30.954,28.797,23.771,9.633,7.071,8.255,6.568,6.66,49.672,68.692,56.8,51.738,-0.456,-0.408,-0.077,-0.478,175.246,123.829,98.991,177.891,0.936,0.323,0.27,0.362,175.862,108.006,46.957,347.002,0.73,0.156,0.168,0.255
2024-04-20 11:00:00,2024-04-20 11:00:00,10001,Alphington,7.202,0.096,17.816,2.828,23.519,9.426,5.541,41.392,-0.539,171.89,1.586,177.099,1.295,0,0,9.2,18.253,23.767,17.777,0.11,0.238,0.326,0.351,16.824,14.212,10.701,7.657,6.007,12.361,10.762,9.171,18.785,5.801,1.389,0.097,-12.202,30.954,28.797,10.837,4.354,7.071,8.255,4.421,32.412,49.672,68.692,40.177,-0.588,-0.456,-0.408,-0.408,175.751,175.246,123.829,145.496,1.59,0.936,0.323,0.361,181.984,175.862,108.006,0.139,1.423,0.73,0.156,0.29
2024-04-20 12:00:00,2024-04-20 12:00:00,10001,Alphington,8.462,0.092,17.883,2.792,24.212,12.101,9.164,26.139,-0.56,205.809,2.46,208.221,2.26,0,0,7.202,9.2,18.253,23.635,0.096,0.11,0.238,0.318,17.816,16.824,14.212,7.624,2.828,6.007,12.361,9.368,23.519,18.785,5.801,0.161,9.426,-12.202,30.954,20.74,5.541,4.354,7.071,5.257,41.392,32.412,49.672,65.59,-0.539,-0.588,-0.456,-0.249,171.89,175.751,175.246,154.591,1.586,1.59,0.936,0.358,177.099,181.984,175.862,3.895,1.295,1.423,0.73,0.181
2024-04-20 13:00:00,2024-04-20 13:00:00,10001,Alphington,9.388,0.09,18.253,2.569,25.552,14.553,4.529,30.083,-0.431,205.734,2.211,207.976,1.983,0,1,8.462,7.202,9.2,21.763,0.092,0.096,0.11,0.333,17.883,17.816,16.824,7.97,2.792,2.828,6.007,9.861,24.212,23.519,18.785,0.274,12.101,9.426,-12.202,23.771,9.164,5.541,4.354,6.568,26.139,41.392,32.412,56.8,-0.56,-0.539,-0.588,-0.077,205.809,171.89,175.751,98.991,2.46,1.586,1.59,0.27,208.221,177.099,181.984,46.957,2.26,1.295,1.423,0.168
2024-04-20 14:00:00,2024-04-20 14:00:00,10001,Alphington,11.431,0.094,17.888,2.641,25.727,19.393,4.623,27.463,-0.369,212.214,2.526,213.119,2.304,0,1,9.388,8.462,7.202,23.767,0.09,0.092,0.096,0.326,18.253,17.883,17.816,10.701,2.569,2.792,2.828,10.762,25.552,24.212,23.519,1.389,14.553,12.101,9.426,28.797,4.529,9.164,5.541,8.255,30.083,26.139,41.392,68.692,-0.431,-0.56,-0.539,-0.408,205.734,205.809,171.89,123.829,2.211,2.46,1.586,0.323,207.976,208.221,177.099,108.006,1.983,2.26,1.295,0.156
2024-04-20 15:00:00,2024-04-20 15:00:00,10001,Alphington,11.593,0.087,17.606,2.325,25.633,19.709,3.185,25.184,-0.39,213.701,2.655,214.684,2.454,0,1,11.431,9.388,8.462,18.253,0.094,0.09,0.092,0.238,17.888,18.253,17.883,14.212,2.641,2.569,2.792,12.361,25.727,25.552,24.212,5.801,19.393,14.553,12.101,30.954,4.623,4.529,9.164,7.071,27.463,30.083,26.139,49.672,-0.369,-0.431,-0.56,-0.456,212.214,205.734,205.809,175.246,2.526,2.211,2.46,0.936,213.119,207.976,208.221,175.862,2.304,1.983,2.26,0.73
